,civil,prediction
1596,Did I say something wrong?,1
1597,YAML is such an error prone beast...  I don't think we want,0
1598,"ot with magic numbers etc I'm fine with excluding it, but add a line of",0
1599,"e slow.  As for the tests -- I agree as the throughput rises, the",0
1600,_From [badlogicgames](https://code.google.com/u,1
1601,"Better be safe than sorry. If that's not a problem, just sign the thing",0
1602,"The test ran close to midnight. In SQL, when casting `TIME` to any",0
1603,"tical space on the iPhone 5 in this regard, i might have to ship special images",0
1604,t annoyed by once entering a password into their computer. The amount of ignorance and absence,0
1605,"@user, thanks for PR.  travis buils was restarted as PR",0
1606,Does anyone figure out this bug?,1
1607,"Wow such an angry dude... this is open source, you don't get to give",1
1608,It went all to hell.,1
1609,you cleanup 2 pieces of code.,0
1610,code for the regexes in the lexer.  I investigated that. We can,0
1611,"@user since the decider is part of the balancing process, the allocator will",0
1612,"Probably you already discussed before, but I'm not finding where or when the necessity of",0
1613,I missed some methods.,0
1614,"Me in more useful tasks. Instead, try to gain more publicity, tell people about",0
1615,@user How is it possible that the import accepts ZIPs for you? It's,0
1616,NoClassDefFoundError: org/apache/http/protocol/HttpContext,0
1617,I don't like it.,1
1618,Is there any way I can throw a bounty on this?,1
1619,This looks great!   I am glad test-framework is no longer dragging in,0
1620,"Agreed on the advanced editor, I'm suffering in that right now with #65",0
1621,"le delta.io (DataBricks), swagger.io(SmartBear)",0
1622,Another uglier solution that might work for 1.2 would be to offer something,1
1623,Wow great progress! Had you looked into jsocks (that lib/module inside Bits,0
1624,"I do not know how to add link to that list, dues to maven site",0
1625,I think the problem is how you have defined equals and hashCode methods in Wtf,1
1626,me I update a document I've to read the aliases - handle logic if one index,0
1627,@user Can't we have some kind of intelligent 'enabled' property that does as,0
1628,"> I like how the retry_failed simplified things.  it complicated things,",0
1629,This is still an issue and it's maddening.,1
1630,"when I open it, and even remove Trending completely. I still hate that Trend",1
1631,**Rob Harrop](https://jira.spring.io/secure/View,0
1632,er.hasMoreTokens()) {   !   String templatePathToken,0
1633,"This topic has come up before on here, in the irc and on the forums",0
1634,This has been already requested by me: http  But I still agree: please implement,0
1635,You're wrong. Newpipe unfortunately shows all the shorts. The option need to be,0
1636,"this report tell us nothing, looks like you used  http we do not need to",0
1637,if it's that bad and your have that ffmpeg option anyway in your product.,0
1638,Hi was looking for an image resize feature. Would greatly appreciate it. Modern phones generate,0
1639,is your log spammed with receipts too?,0
1640,StylBuilder.apply(AbstractConfiguredSecurityBuilder.java:133) ,0
1641,You should not even be able to use WhisperPush and TextSecure on the same,0
1642,What are the draw backs of this? If the video keeps playing without pauses isn't,0
1643,"Ah well, this is beyond my skill level, I can't figure out how to",0
1644,**[Dave Syer](https://jira.spring.io/secure/,0
1645,This is a huge step backward. I managed to get high Signal adoption in my social,0
1646,"goes my free weekend, thanks guys, really... great.",0
1647,/bin/buck build --show-output buck > > buck-out/gen,0
1648,I'll merge this as soon as everyone behave. Now kiss.,0
1649,Kicking down the road probably related to our mono issues,1
1650,Is this too bad a hack to be worth it? I'd love to be able,0
1651,"From the PR associated, Postgres is referenced which is a good example.  Post",0
1652,"Why is file() still on FileHandle,",0
1653,"Is it considered offensive too these days? If so, I can change the title of",0
1654,"There was much more to the ""Inbox"" app than just merely snoozing",0
1655, debugger (actual command line) and then use it in Idea debug config. How it,0
1656,I'll give it a shot.,0
1657,People who watch the project on GitHub will get a notification every time you do that.,0
1658,"with the hardware, and then add some way to serialize tests around that resource requirement",0
1659,"Right, I was forced by Google to generate a new password, which I never will",0
1660,"ading a record, not in `setEndOffsets()`. So, after being",0
1661,"Elastisearch comes *""broken by default""*. In order to have it",0
1662,e to a halt as it tries to use more ram than your machine actually has.,0
1663,It's a project on which people work in their free time. Requesting things in,0
1664,Are we done here?,0
1665,"@user - to reproduce, you need to use at least 2 instances of Safari.",0
1666,Without logs or any debug information this is just an unhelpful rant. I'm,1
1667,"To it, you can always revert to an older version of the software and fix the",0
1668,It doesn't look like you've updated the PR.,1
1669,@user  > We'd have used it if we liked the API better but we,0
1670,th ABSOLUTELY NO WARRANTY. You are welcome to redistribute it under,0
1671,r.  I'm not the only person with this issue:  http  On,0
1672,"@user what's the semantic of the `true`?  Does it mean """,0
1673,Wow. I can't believe it was THAT simple and I've been dealing with having,1
1674,"this enum switch on SourceVersion. To suppress this problem, add a comment //$",0
1675,"Thanks for all the help, but this is frustrating",0
1676,d.nlp.dcoref.sievepasses.Deterministic,0
1677,IтАЩm sorry pc 0004b06f  /system/,0
1678,earlier (@TobiGr looking at you! (I don't monitor the whole,0
1679,t.payload.phoneNumber.number == @user,0
1680,Assigning a priority to stop some people.,0
1681,This parse tree is a train wreck - where does it come from?  In theory,1
1682,I'm afraid this is not possible in current Eclipse platform. I can't explain why,0
1683,Here is an idea: looks like in your PATH you have both `C:\Program,0
1684,"Or where the index is considered ""cold"" by the user anyway. In those cases",0
1685,"Nah, telling people what is ""correct” is for their hosts file isn",0
1686,"I have the feeling, this has to do with the changes in #6149,",0
1687,"refer, but expect chat help to be 1st line bots without a clue ",0
1688, Export delivers less entries in the latest branch compared to the branch from May 2nd.,0
1689,Indeed I did! Punting to Windows people.,1
1690,All JVMs crashed?,0
1691, reuse a file of mime types but you won't override any server level settings.,0
1692,"ross-compiling ones) exist, writing a correct `genrule` to merge",0
1693,Please provide concise reproducible test cases and describe what results you are seeing and what results,0
1694,I just had to boot an activist from our secure group chat because his account got taken,0
1695,"FYI, I'm going on a week's vacation starting tomorrow, so I'm",0
1696,Are you asking or telling us?,0
1697,"was 'celibate' and 'hated men, but interestingly said she was",0
1698,"Actually, it is kind of bad that an app that explicitly declares `@EnableOA",0
1699,"Nevermind. As usual, when I complain about it, the issue magically resolves itself",1
1700,Fired to find a usable hardware address from the network interfaces.,0
1701,Wtf? We can see clearly 0dcc90d's job in this PR,1
1702,you ninja,1
1703,What kind of strange code do you mean?,1
1704,May God bless you for whatever you can do.,1
1705,Well I've just got 2.1.beta4 up and the issue is still,0
1706,Thx for your explanation!,1
1707,"clang-tidy review says ""All clean, LGTM! :+1",0
1708,6.0 wasn't even released I reported this bug... why I even bother tracking,0
1709,"Chill, mate. This is being worked on as a Google Summer of Code project",1
1710,d.  Start with empty dashboard and client or shared attribute change widget ( it`,0
1711,rking on hooking it into the integTest part of the build.,0
1712,You are welcome. Thank you for the ultimate tool. It truly rocks!,0
1713,Thanks for the contribution,0
1714,lution would be to always do a ZK `sync()` before reading the,0
1715,I did figure it out - it is not obvious to the first time user. ,0
1716,I expect the tests to pass now.,0
1717,Can we get a real solution to this problem within AnkiDroid's code?,0
1718,ilt-in modules like `bazel_tools` and `local_config_,0
1719,up don't have the right position if it was positioned in the keyboard area when it,0
1720,PHEW. I have done 10 out of 28 pages for now. I am really,0
1721,Hm that seems to do it. I tried it before I think (or maybe,0
1722,"If this post is about implementing trivial checks only, how about a Checkstyle rule that",0
1723,"@user well darn it then, I guess this won't be an easy fix.",1
1724,"Yeah, I noticed that. You sure? I'm happy to do it this afternoon",0
1725,@user I tried to do that too... initially I got error as follows java.,0
1726,Blast! Foiled by uBO again!,1
1727,allocated all  the memory or is there  any other advantage?,0
1728,**[Colin Sampaleanu](https://jira.spring.io/,0
1729,"ase classes from Scala, but there are also some cons: 1. You would need",0
1730,Not to be too bad but you can just search for this or something like that.,0
1731,"nning jar itself. _sigh_  Despite things like this, buck is",0
1732,Please stop creating these. You're wasting both our time and yours.,1
1733,With a friend of mine happened exactly the same thing than with @user and @user,0
1734,"Tested as working. Marking as draft was overkill, in hindsight.",0
1735,"Reviewing crypto code is like changing a diaper. No one really wants to, but",1
1736,Noooooo,1
1737,This is crazy. I will make my own PR that changes this to a constantscore,1
1738,Mind merging?,1
1739,I'm a bit skeptical about how widely this will be used. Adding functionality for one,0
1740,isAutoGrowNestedPaths()),0
1741,Anything in the more-shared direction is better and yes if it's rust then J,0
1742,If dispatchSetPlayWhenReady is called when playWhenReady == true and the current,0
1743,No good deed unpunished in this codebase!,1
1744,"About your overall split screen implementation: > > > Well, it is not as convenient",0
1745,"So, I added code to close the read side of the pipes when `WaitFor",0
1746,Any news here? This is a real pain,0
1747,"Hm, instead of adding a new jar and some ugly ant code, this might",1
1748,I'll take another look tonight. Thanks for the feedback.,0
1749,This is overkill for our needs.,1
1750,Waiting for more instructions from Ford,0
1751,It is easier.,0
1752,"Sounds can be silent, too. Can we play silent.wav instead of staticno",0
1753,And I totally agree with @user `String.format()` is an absolute dog,0
1754,"Guys, you can check this: http  It's well known problem with intel",0
1755,the widget placement seems to be more messed up than I thought. I'll have to,0
1756,Remove the old file and we'll go on our way.In cases where the name,0
1757,This is not a discussion forum.,0
1758, 2` line took me a bit more than expected but I love Kotlin for its,0
1759,"Hi, I'm not sure how this introduces a security risk - it lets the Serv",0
1760,I didn't realize that these are defined in the ES6 externs. I,0
1761,Ouf! I've done so much moding on my phone lately I thought I,1
1762,Could you elaborate on what's wrong with Cleaner? It's been added recently to,0
1763,"Sorry, I should have seen it in the stack trace. I'll try and remember",0
1764,At least in iMessage this feature is bad -) [http://rsmck,0
1765,"ch the same scenario, knowing you **must** keep the programmatic API consistent,",0
1766,"It's super wacky this is a problem at all, but if the 0x",1
1767,"dropping support for SMS is bad for your user base. Regardless of privacy, I still",0
1768,@user as one of such performance critical allocation control users I can say that's a,0
1769,Right back at you!,1
1770,I feel as if I'm not explaining the issue properly.,0
1771,Ahh. It seems that GCC's cc1 and cc1plus couldn't find,0
1772,"This has compile errors at the moment, your source code is structured strangely which means the",0
1773,> Yea. > But feels wrong. > I know that with the `bb,0
1774,Pmms: 3m 6s 960ms usr + 6m 48s,0
1775,_ (private + work? Is it possible to show the type of number (only,0
1776,Still no plans on doing this?,0
1777,Spring-boot/issues/22151,0
1778,"Ah, darn, it's because you cannot parse a default value with `Boolean",1
1779,Oops,1
1780,ultControlDispatcher` class is gone so we no longer get this convenient callback,0
1781,Please try to be constructive. Describing something as bad is not.,0
1782,I can't see why it wouldn't help.,0
1783,awesome! Can't believe that was causing all the problems.,1
1784,"We need unencrypted communication, which we need for SMS. So we'll have 4",0
1785,That feels a little bit too magic to me.,1
1786,NACK. Will wait until the project url and block explorer are added,1
1787,Option five (eww about four): rename your `BUCK` files to something,1
1788,n is between decoders in M. I'll be pushing for more consistent application,0
1789,"Future.sync() can raise any type of throwable. To be strict, its",0
1790,"I'd peel that whole comment off using the github web UI's ""reference in a",0
1791,tor but more so for the error messages. > > [image: chat-input,0
1792,"@user correct me if i am wrong, but jar conflict can happen not just between",0
1793,@***.,0
1794,ways everywhere for iOS.,0
1795,That's much cleaner.,0
1796,"It was much harder to reproduce, but I finally got a bug report on the Note",0
1797,"Ugh, that's bad. A few notes - 1. The PR doesn't",0
1798,I think you should commit your PR to the master branch.,0
1799,Apparently this is what happens when you link a device that has no TS groups.,0
1800,Still looking for answers?,0
1801,"ndicatorAutoConfiguration` is, so it goes in front. This recursive call mess",0
1802,And yes. Removing any mention of UTF8 in that file does fix this issue,0
1803,`@EntityScan` converts to a `packagesToScan` (ugly property,1
1804,That's awful. The only way to backup is gone? I'm considering to stop,1
1805,"The default behavior should not be disabled, should be enabled by default (as it was",0
1806,tatus 1 ```  After(fix is pushed at http http ``` [,0
1807,"RrentScreenPosition, """");   тАЬ continue;",0
1808,Very interesting! Thanks for that tidbit.,0
1809,"Ah, just found one more wrinkle in this:  http  Our docs mention",0
1810,"""fields"": ""not_analyzed""   тАЬ",0
1811,Steve Kondik:https://jira.spring.io/secure/View,0
1812,"@user  The slight difference you've seen can be safely ignored. Indeed, to",0
1813,"I can't do this, I'm not admin of this repository.",1
1814,"Same problem here, I need the user to be able to type ""Enter"" and",0
1815,Good case-insensitivity.,0
1816,I just wasted over an hour painstakingly filling out every single mandatory (even though often,0
1817,"Noooo... Come on people, vote for it! (It's a democracy,",1
1818,I have been frankly shocked at the anger expressed by people wanting Traditional Chinese when Simplified,0
1819,This is bad. Upgrading to this Version is literally going to cost hundreds of hours,0
1820,that was supposed to be fixed. Confirmed,0
1821,FYI that's a 1.1 feature,1
1822,"With this change, you will need to update projects who use default configuration.",0
1823,Here (http://stackoverflow.com/questions/24244133/,0
1824,"er TypeResolutionFacade   On 26 Aug 2012, at 10:43",0
1825,"I don't know how to send a pull request. I'm not gonna lie,",0
1826,"And using the delegateLoadingOf android.support. causes all problems to break out,",0
1827,Please clean this PR up. I'm afraid I can't merge it with 2000+,0
1828,will i have all our IAP files in my game when i gradle-import,0
1829,"Ok, so in a nutshell, we can add it if it's on Polo or",0
1830,"Sorry, I got the notification emails into the wrong mail account. I'll review and",0
1831,Someone here?,1
1832,Thanks. I see the wiki page has changed greatly. I'll try it. Could,0
1833,Unfortunately I don't still have the zip file. I do still have both phones as,0
1834,Weird,1
1835,"This is totally unexpected behavior, good for you that is documented. Now bug becomes a",0
1836,(Files.java:1737)    at java.nio.,0
1837,ory `Used by session` is currently measured by reading a value -- specifically `V,0
1838,"@user If we change ""wikipedia-kafka"" to ""wikipedia"", then",0
1839,From the user's point of view... Ugly sharp edges (see top-right,1
1840,@user   I used the Microsoft Edge Chromium Beta (better version of the,0
1841,I still don't get how this goal (using the right JDK to build ES,0
1842,ed for me. Is it possible to writesteps to reproduce?  Please tell,0
1843,"In other bad news, Signal's lawyers sent a DMCA order to Canonical to remove",0
1844,General an audience is the rest of the story.,0
1845,opselk-197323431-1-198091806,0
1846,Yes better than an option (as non technical users will not be able to deal with,0
1847,Ryan J. McDonough(https://jira.spring.io/secure,0
1848,> More and more students have only used smartphone and has no idea what a folder/,0
1849,"Mario, relax for a few hours!",0
1850,"@user not yet... conference wifi was bad, I'll see about doing so today",0
1851,t leave the cluster and be stopped to perform the lengthy check and the subsequent optional fix,0
1852,"@user quick question regarding the path of the lock file, does it make sense to",0
1853,"It looks like we still don't have any user-facing documentation on the ""jar",0
1854,tion you gave me is to deal with a broken unusable app or install google play,0
1855,o show a dataframe. 2. The workaround is that I restart R and re,0
1856,Model snapshots and the `latest_record_time_stamp` field are emitted,0
1857,This is the current list of things that we need before we can distribute an APK,0
1858,Any chance of getting someone to take a look at this?,1
1859, display and upload are both working fine.  what are the right paths?  please,0
1860,Darn. I didn't see that issue!,1
1861,Really bad this isnt supported. Slack has new docs and it seems that _w,0
1862,@user I know this template gets stuck in at a few different places. Can you,0
1863,er methods or do.......  > I don't see any connection between static methods,0
1864,Hm. This is really annoying. Any pointers to which table I need to stab,0
1865,IDK. You should get only one of the “disable typing” or,1
1866,@user april?,0
1867,What an absolute champ! I will review this properly either Friday or Monday. Just got,1
1868,"With its overly generic title, it's not surprising we missed it.",1
1869,eactivex.rxjava3.core.Single.subscribe(Single.,0
1870,Merging with just one approval - as a simple cherry-pick,1
1871,I messed up too much I will create new PR,1
1872,Rob Harrop(https://jira.spring.io/secure/ViewProfile,0
1873,.run(Executor.scala:274)    at java.,0
1874,recently and I know @user also fixed a bunch of problems in some of the,0
1875,th the fact that I am using a custom AOSP based rom on my phone and,0
1876,"The workaround I'm currently using is as follows, which is a bad hack. Please",0
1877,"I had a bad feeling you'd say something like that! Thanks for the input,",0
1878,**[Eric J Schwarzenbach](https://jira.spring.io/,0
1879,he JobScheduler.  I'm just gonna say that this is bad behavior,0
1880,"TBH, Support is really rude here. Never mind.",1
1881,The PR title got a bit wild :-D,1
1882,"@user I think that WTF is something that I fixed at some point, could",1
1883,From [badlogicgames](https://code.google.com/u/,1
1884,"You know you haven't fixed this, dont you.",1
1885,"g, I find this: http  Basically, SOMETHING is trying to use",0
1886,"> According to the documentation on Dynamic field mapping, when numeric_detection is enabled",0
1887,You are right! Let me fix it.,0
1888,Wow you're on fire.,1
1889,"The ""However"" part is crazy IMO",1
1890,"load("":my_logic.bzl"", ""my_special_header",0
1891,"Wow, 700Kb is too much! That's not expected at all. If",0
1892,y 330€ + 0.00005 BTC (16.5€) in fees,0
1893,Example of a webview proxy: httpLooks pretty ugly.,1
1894,"On the other side, we've already committed to pushing the RStudio release back to",0
1895,"Unfortunately, it hasn't been resolved yet. One would guess it's just a Kafka",1
1896,"No, I can't because these scripting apis are slow. It's literally impossible",0
1897,"@user > Hi there, there was a relatively massive [SMS spam campaign](",0
1898,It does work correctly. Shoulda tested beforehand. Lesson learned.,0
1899,"clang-tidy review says ""All clean, LGTM! :+1",0
1900,I think we figured out the magic MOE button to push so nevermind.,1
1901,"For a while I thought it might just be my phone being really old, but apparently",0
1902,"ver() throws Exception {    final String mapName = ""test""; ",0
1903,was working fine in modes and tools as their number is small but in libraries it was,0
1904,hello - i have to bump this one as there are no reactions. Does anyone have,0
1905,Pfff... totally messed up this branch. Don't commit while doing a rebase,1
1906,"thanks, @user  why this didn't show on my search, microsoft?!",0
1907,"You can list directories on desktop. If it is actually a directory, then it will",0
1908,Moral case or in the general case (this time) to onboard feedback constructively,0
1909,Getting the price feed should not even easily be possible to assign to Bitsquare (,0
1910,How did you fix this?,1
1911,"There're something in addition to the implementation.  Before this proposal, I tried to",0
1912,I don't find this solution because I am using 1 index per day with 9 shards,0
1913,th mutable behaviour. There are couple of problems I see here: 1. You,0
1914,"The default host is the one the driver will use, or either 'local' or",0
1915,also the machine is super slow,1
1916,The comparison seems unfair then,1
1917,"Even if you deploy BTM in separate JVMs, you must give each instance",0
1918,is is simply a bug and even in the current cached version there should be no green,0
1919,"I did something wrong, it just updated the changes file.",0
1920,Is this issue solved yet or is there a walk around? I face this same issue,0
1921,@user you say autocrypt 1.0 is not bulletproof. I stand,0
1922,"Omg, shame on me. August, of course",1
1923,Is a YouTube employee sabotaging this project?,1
1924,bad syntax formatting,0
1925,"Re-read the whole thing 2nd time post-push, all looks :100",0
1926,"Oh I'm on 3.3.0, I just seem to have posted the",0
1927, advantage of that to simplify the output.,0
1928,"I feel that for indexed point-data, accuracy & performance has been very good for",0
1929,@user dude! SD Card?,1
1930,"Hi, sorry for getting back to you so late (I was on an extended holiday",0
1931,The failure is intentional. Why should we be lenient about this? It is still,0
1932,"for so long, so don't expect a fix.",0
1933,@user I created a debug in writePacket() before channel.writeAndFl,0
1934,Did you have any luck coming up with a sample?,0
1935,Blame Nate.,0
1936,"> @user : >  > Technically, anymatch works only for > 0",0
1937,ver 3.13.1  - Chrome PASS - IE 11 PASS  **sc,0
1938,It's good to have more eyes on this. It's a pretty hairy beast.,1
1939,"I'm currently refactoring the `Download*` classes, and I thought in",0
1940,@user I agree with your point that TextSecure already is a complex tool. But,0
1941,Glad you got it worked out!,1
1942,"Yeah, this just doesn't sound doable in any way that doesn't suck.",1
1943,This isn't fixed at all. I create a project linked to a directory on disk,0
1944,"@user ok, trying step by step - installed your branch as an update to a",0
1945,"Please don't use our build server as you personal testing ground. Clone the project,",1
1946,"Those are good points. But I also think that, since the current default behavior in",0
1947,Thanks! I started to hate those ones...,0
1948,"> This ""explanation"" is mind bugling, take the sim card out",0
1949,Google's material design guidelines were surely considered when they came up with the FloatingActionButton,0
1950,raitent ceux qui ne peuvent rien pour eux… ˜,0
1951,Trying to get this goog.style to work but it never returns anything.,1
1952,"From niho...@gmail.com on February 04, 2011 22:56",0
1953,Oof.,1
1954,Super-weird. Please post installation details. Main menu->Help->Installation Information,1
1955,> @user are you exporting the subscriptions from NewPipe or Google Takeout?,0
1956,"@user That'd be great, but someone needs to volunteer to write the WP client",0
1957,Be you need to get the security constraint lifted so that the JDK can access its,0
1958,Is someone experiencing the same issue or am I doing something wrong?,0
1959,"I hate the Android tools so much. Tomski, can you fix it up",1
1960,"we are until runtime.  I'm going to exit the issue, I don't",0
1961,"The formatting on this is horrible, could you run the libgdx formatter?",1
1962,Oh. Oops.,1
1963,Errgh. That Tomcat thing is a bit of pain. I wonder if,1
1964,Best issue ever,0
1965,"Sorry, used the wrong formatter, I will try to fix it.",0
1966,This moment you discover you were working in an outdated dir containing an outdated version of the,0
1967,"Maybe not turn off but close. You know, from task manager. Close, turn",0
1968,Great! Glad we finally got a handle on this.,1
1969,"indexes to ""+lgs*"" produces the desired results. Thanks for your support",0
1970,"its 2020, I'm on linux mint, dbeaver community version 7 and this",0
1971,"I rebased this PR. However, I failed while doing so. As a result",0
1972,"As designed above (cancel trade) is a simplistic ""I messed up, here",1
1973," different than if ""abc"" is stored as binary? I don't have a deep",0
1974,@user There's nothing bad about your English level as far as I can tell.,0
1975,ting mails so I don't get a notification for that <.<  I get,0
1976,how did you scale your mongodb?,0
1977,LOL,1
1978,"However as currently implemented I don't think that's what the results really reflect, due",0
1979,`2016-09-10` regardless of user zone.  What you want seems,0
1980,"The load order is pretty much undefined, so I wouldn't rely on it.",0
1981,@user Thank you for signing the [Contributor License Agreement](https://cla,0
1982,@user but if you disable whole bean you won't be able inject it into tests,0
1983,"It's weird to have these three, but I'm not sure of a better way",1
1984,if 100% coverage is not reachable in normal workflow we try to use PowerM,0
1985,Are you using the latest computer version?,0
1986,It's yours (because you are using a beta version).,0
1987,Oh man! I thought I had fixed it. Grumble Windows.,1
1988,Meh that whole player UI is messed up.Would be cool if someone could take,1
1989,"Hi, thanks for your contribution! In order for us to evaluate and accept your PR",0
1990,why won't you run!,1
1991,**[Martin Zeltner](https://jira.spring.io/secure,0
1992,"Got the message. It's not pgp/mime encoded, it's a",0
1993,Thanks for finding a solution and going the extra step to report the bug! I had,0
1994,I'm experiencing this as well.,1
1995,*Matt Sgarlata](https://jira.spring.io/secure,0
1996,nuke it!,1
1997,"Rooting the device shouldn't in itself be a problem, provided you're not using",0
