,civil,prediction
1437,"> why is this crashing the restore and not simply ignoring > not should signal users be required to do so imo yep . guys , i think we should make this bug more serious . @ user could you narrow down the issue to something more specific like "" importing backup crashes because of one faulty sql statement "" ? meanwhile , please take a debug log and submit it here - there should be a nice big blue button on the bottom to share . here is mine : http @ user @ user could you guys take a look at this ? i know that "" just igno",0
1438,"if you ' ve misconfigured xprivacy , textsecure is going to crash . there are a kadgillion places where xprivacy can perk us up , all of which are invalid assertions . i think that ' s just the price you pay for messing with your phone .",0
1439,s like : while ( true ) constant - constant - constant - time break - boom an increase ` ` ` sat sep 19 19 : 10 : 52 cest 2015 entries 978619 sat sep 19 19 : 11 : 33 cest 2015 entries 978773 sat sep 19 19 : 11 : 51 cest 2015 entries 980484 sat sep 19 19 : 14 : 17 cest 2015 entries 982609 sat sep 19 19 : 14 : 21 cest 2015 entries 991333 sat sep 19 19 : 14 : 23 cest 2015 entries 992479 sat sep 19 19 : 14 : 27 cest 2015 ( this monitor reacts only when the number changes ) ` ` ` < s > @ normanmaurer should i investigate again from the start or you kn,0
1440,"sorry , this is one of those things where we ' re literally loading an image based on uri ' s given to us by the system . those uri ' s are failing to resolve on certain devices intermittent for some reason , and we don ' t know why . > which kind of system has approved the workflow to automatically mark an image after 2 weeks just to be clear , it ' s after 2 _ months _ : )",0
1441,"my contacts are having the same problem as described by fanch3n , with the only difference that we haven ' t found a fix . plus whatever group i create they get this error , so deleting / creating a new group didn ' t work either . this is very annoying . plus group chat isn ' t even that fast , and this is happening to my friends a lot .",0
1442,"if you ' re using a combination of goog . { module , provide , require } and commonjs then it probably makes sense to turn that off : ` - - jscomp _ off = missingrequire `",1
1443,forcing the expected functionality is user friendly or user friendly ?,0
1444,maybe you can tell us what prevented you from starting up again ?,1
1445,nevermind . i found a matching crash in the google play console .,0
1446,"gerrit already requires a patched version of buck that is 4 commits ahead of your tree . i just keep rebasing and fixing the same tree to avoid merge conflicts . now we have 5 commits ahead , the latest one replaces "" . "" as the top of the source tree with the absolute path because "" . "" as the project root late becomes "" / . / "" in some path strings and buck isn ' t fully prepared for this . _ sigh _ the java _ library ( ) not accepting a genfile ( ) in a package name is now patched around by having the genrule ( ) . out a jar by ru",0
1447,"ecomment - 1420639177 > , > or unsubscribe > < https : / / github . com / notifications / unsubscribe - auth / aak4hyns2u3z7jthk22mpnlwwiynvancnfsm6aaaaaari72bhi > > . > you are receiving this because you were mentioned . message id : > * * * @ * * * . * * * > >",0
1448,"well a whole book in the title is a very rare rarity , nothing important to read . but i agree that ’ s not common . however , even if the title is important , maybe i don ’ t need to read it each time i go to such an email if what i ’ m interested in is something in the body . so having the title folded as the default looks like a more sensible default to me , but maybe that ’ s only my opinion . anyway , if that ever become an issue , i ’ ll feel free to open a ticket for that . ; )",0
1449,"verified . bug present . should be bit , not anything .",0
1450,> what a heartbreak end to this search . yu . + 1 from me . heartbreak and unexpected . : (,0
1451,"doesn ' t look like it : ` ` ` shell $ curl - xget http { "" ok "" : true , "" cluster _ name "" : "" graylog2 "" , "" nodes "" : { "" xupr3b3its6o _ grbov _ yrq "" : { "" name "" : "" hostname "" , "" transport _ address "" : "" inet [ / 10 . 210 . 71 . 207 : 9300 ] "" , "" hostname "" : "" logger - elasticsearch - 02 . layervault . com "" , "" version "" : "" 0 . 90 . 10 "" , "" http _ address "" : "" inet [ / 10 . 210 . 71 . 207 : 9200 ] "" } , "" wsjxq5jor4o9l4esbcmynw "" : { "" name "" : "" hammer , justin "" , "" transport _ address "" : "" inet [ / 10 . 210 . 72 . 235 : 9300 ] "" ,",0
1452,an undertow - based torquebox sounds awesome . can ' t wait to see this !,1
1453,> any hints what we can hope for ? : d i really hope that gets some attention soon . i even disabled backup for now . every day a full backup is .,0
1454,"` ` ` ok i tested it , and it works great now that the times are the same . i ' m really impressed with the new version ! this is what i think happened : my phone ' s time was a couple of minutes behind my computer ' s time and i went straight from looking at the count on my desktop to syncing the deck with ankidroid and looking at the count on the phone . i ' m guessing a couple of reviews that had become due on my desktop had not become due yet on ankidroid due to the time difference . however , as i said above , by d",0
1455,it kinda does if you have to check it into your scm . and if you don ' t your users will hate you cause things break without saying why .,1
1456,"task . access $ 201 ( scheduledthreadpoolexecutor . java : 180 ) at java . util . concurrent . scheduledthreadpoolexecutor $ scheduledfuturetask . run ( scheduledthreadpoolexecutor . java : 293 ) at java . util . concurrent . threadpoolexecutor . runworker ( threadpoolexecutor . java : 1149 ) at java . util . concurrent . threadpoolexecutor $ worker . run ( threadpoolexecutor . java : 624 ) at java . lang . thread . run ( thread . java : 748 ) this exception is from trying to invoke an executor , which is different from the exception i caught and posted above in my initial",0
1457,what a bunch of firewall devs to not support such a basic feature .,1
1458,please reopen if this doesn ' t fix your issue .,0
1459,"yeah , let me look in to codacy in general , it ' s ( in my humble opinion ) all messed - up right now . not recording our coverage results , not working well in general .",1
1460,owww . . . . my fail - safe . i got confused with / storage / emulated / 0,1
1461,"nobody comments ? holy cow ! ! ! great job in finding this , shame that this ticket is open . any idea if any changes have been made ?",1
1462,@ user i will take a stab later on this as it need some more love to not get cycle dependencies . for now we reuse stuffrom the execution package which works . i guess we should just have a handler . utils package or something like that .,0
1463,java:69) ,0
1464,bufferwrapper ( 2093842997 ) [ visible = [ java . nio . heapbytebuffer [ po = 160 lim = 33418 cap = 33418 ] ] ] 2020 - 07 - 14t22 : 21 : 29 . 553 + 02 : 00 debug [ sslconnectioncontext ] wrap done engine : sun . security . ssl . sslengineimpl @ 5b3cf5ed result : status = ok handshakestatus = need _ wrap bytesconsumed = 0 bytesproduced = 6 sequencenumber = 2 input : bytebufferwrapper ( 884587465 ) [ visible = [ java . nio . heapbytebuffer [ po = 0 lim = 0 cap = 0 ] ] ] output : bytebufferwrapper ( 2093842997 ) [ visible = [ java . nio . heapbytebuffer [ po = 166 lim = 33418 cap = 33418 ] ] ] 20,0
1465,"* * [ sam brannen ] ( https : / / jira . spring . io / secure / viewprofile . jspa ? name = sbrannen ) * * commented hi keith , i ' m not trying to put the onus on you per se ; i ' m just trying to ensure that the code works _ as expected _ . i believe that the tests i checked in demonstrate the expected behavior , but that of course may not cover enough use cases . that ' s why i ' d like to see a failing use case so that i can assess if it ' s just a configuration error ( perhaps due to a misunderstanding and / or misleading documentation ) or rath",0
1466,""" you have no idea how happy this makes me .",1
1467,"that ' s pretty , but not strange . there ' s never supposed to be a dark actionbar with light theme . around 2 . 0 . 5 i set the text color manually for the light theme , which is why i ' m guessing the text suddenly got dark for you . however , something in your phone appears to be forcing the background of the actionbar to a dark color . can you please just check out the miui theming on textsecure ?",0
1468,"by not being an "" official "" method , it won ' t be in the references and feel like hack ! and for goodness ' sake , this is a staple method in any math class worth its place in a library ! even js got that in its math object ! and i ' ve seen some sketches that needed * * signum ( ) * * in the forums too !",0
1469,"e trading pairs more clear , i suggest doing it more subtly : - ordering currencies in the currency dropdown by activity instead of alphabetically - changing "" filter by currency "" text to "" buy btc with . . . "" for buy screen and "" sell btc with . . . "" for sell screen - changing "" filter by payment method "" text to "" using these payment methods . . . """,0
1470,"i hate xiaomi . they are a big ol ' pain in my other projects too . and totally forget all about it . : : : : i ' ll look at this later today i ' ve been communicating with users about it , should be able to "" extra - cloze - deletion - code - that - exists "" and have it available via paperclip without too much pain ? hopefully not famous last words",1
1471,it is the same . . . very annoying : (,1
1472,"system . out . println ( "" list should be 0 , is "" + otherlist . size ( ) ) ; iqueue < integer > queue = hc . getqueue ( "" queue "" ) ; system . out . println ( "" queue should be 0 , is "" + queue . size ( ) ) ; queue . add ( 11 ) ; system . out . println ( "" queue should be 1 , is "" + queue . size ( ) ) ; queue . size . size ( ) ; thread . sleep ( 1000 ) ; iqueue < integer > otherqueue = hc2 . getqueue ( "" list "" ) ; system . out . println ( "" queue should be 0 , is "" + otherqueue . size ( ) ) ; } ` ` ` ` ` ` list should be 0 , is 0",0
1473,"the server considers someone incapable of receiving messages if their gcm or apn id is reported as being invalid / unregistered by the gcm or apn servers . this typically happens when they uninstall the app , in which case you do want signal to be converted back to sms . however , it could inadvertently happen if they use titanium backup , some weird rom , a 3rd party client , etc . i ' d be interested to know if this contact somehow goes wrong with their phone , or if they ' re a total normal / stock user who someone got unregis",0
1474,"ah , ooh . it ' s essentially the same problem as orika has ( # 3697 ) .",0
1475,"_ from jweissma . . . @ gmail . com on october 17 , 2010 07 : 33 : 37 _ stumbled across this ` ` ` / / if not the preprocessed file at this point , then need to get out if ( ! dotjavafilename . equals ( name + "" . java "" ) ) { return null ; } ` ` ` and realized i ' m mixing . java with . pde files . i ' m not sure how this is handled behind the scenes , but if you ' re trying to reproduce it , you may want to try that . the reason i ' m doing this , by the way , is to allow enums . i thought originally about making an issue for that , but the worka",0
1476,"i think it ' s not only strange , its w moment . . when ` trylock ` throws exception i assume that lock is not acquired , so i will not try to release it . otherwise it ' ll be a infinitely hanging lock .",0
1477,"( except for the stars , no less ; )",0
1478,"thanks so much for the issue , @ user i just put a fix in master for the focusable issue , seems to work in my emulator when using the tab key . i turned on talkback and was able to have it dictate "" send textsecure message button "" when focused , so hopefully it was just that "" focusable "" flag and "" nextfocusforward "" that was making things up .",0
1479,result would be messy and messy code .,0
1480,@ user @ user as i wrote in the linked ticket ( elastic / logstash # 4197 ) it ' s agitating to waste 30 minutes just for contributing this single character ^ ^ so please create an pr signed by you or address this onerous issue to anyone who can fix it .,0
1481,"687c7 / system / libdvm / libdvm . so # 21 pc 00026fe0 / system / lib / libdvm . so # 22 pc 0002dfa0 / system / lib / libdvm . so ( dvmmterpstd ( thread _ ) + 76 ) # 23 pc 0002b638 / system / system / / libdvm . so ( dvminterpret ( thread _ , method const _ , jvalue _ ) + 184 ) # 24 pc 00060581 / system / system / / libdvm . so ( dvmcallmethodv ( thread _ , method const _ , object _ , bool , jvalue * , std : : _ _ va _ list ) + 336 ) # 25 pc 00049d0b / system / system / / libdvm . so",0
1482,"arimus , kimchy accepted a pull request , fixindex ( ) is now included : http exposing a fix method via api has some draw . first , fixing the lucene segments while the node is up is potentially very risky . it would impact the whole cluster performance and stability , and would not stop the cluster from being more unstable , you described the problem when new data is stil coming in . second , node shutdown and startup api usage for checking and fixing indexes is potentially a candidate for race conditions . so , a node mus",0
1483,"ld system * very * simple and * very * well documented , especially with respect to electron . please make it dead - simple ( and * without * requiring root access and imposing side - effects , as the previous / opt / rstudio - tools approach did ) , or make it easy to incorporate a system - installation version into it ( so that distro maintainers can just list electron as a dependency , and the package maintainer can just include links where appropriate ) . i greatly appreciate all that you do ; i am just concerned about the use",0
1484,"hey druid community , calling for volunteers to help out with this beast of a pr . it would be great if there could be a few more sets of eyes reviewing the changes and mainly providing general feedback on the high - level design and perhaps reviewing critical pieces of the implementation if time permits . the most critical classes to look at would be the ones josh mentioned in the initial comment , in particular : ` ` ` recordsupplier + implementations ( kafkarecordsupplier , kinesisrecordsupplier ) seekablestream",0
1485,"i would never think that a martial arts master would be oppressive . . . i actually never made such a wild claim about the word "" master "" .",1
1486,"e needs to be documentation , limits , something to prevent the anti - pattern .",0
1487,"> dan , must have just been luck . want me to force push with the commit dropped ? yeah best not to have it in there if it does not appear to have an effect since i was the one at the wheel asking for it",0
1488,"ts , you only mention server notifications that can be done via internet . this supposes supposes that the person is always connected to the internet or does not need to be urgently alerted . if someone manages to log on my server , i need an instant notification to be able to shut it down . sms notifications have the highest chances of reaching me , because i often don ' t have internet on my phone . sorry for the long post .",0
1489,sounds like a candidate for a getting started guide .,1
1490,there was no way more to break .,0
1491,"resolved conflict in web editor , weird result",0
1492,i still don ' t see answers to my questions .,0
1493,thank - yous . i don ' t know how to do and where to post it . . .,0
1494,"thanks , it must just be the end of the github diff renderer then",0
1495,uld instead be ` spring . write date . serialization . write _ dates _ as _ timestamps ` which is what the original property is .,0
1496,rebased and refactored to be looked less .,0
1497,"> too many platforms to use selects . config _ setting _ group if your use case is exactly matching a platform , then you can already do ` ` ` config _ setting ( name = "" is _ my _ platform "" , values = { "" platforms "" : "" / / platforms : my _ platform "" , } , ) ` ` `",0
1498,to convince me it ' s worthwhile to work here .,0
1499,show your code .,0
1500,"> 0 . 23 . 1 is still . slow . info . slow where ? buffering , ui , ux ?",0
1501,do you see this behavior every time you resume your computer ?,0
1502,"i love kotlin but your op makes me a little too hard . you suggest to replace ` ` ` if ( a ) return x else if ( b ) return y else return z ` ` ` with ` ` ` return if ( a ) x else if ( b ) y else z ` ` ` which is frustrating me as a programmer . maybe you want to edit that to : > for example instead of > > ` ` ` > int getsomevalue ( @ nonnull boolean isa , float b ) { > if ( isa ) { > return 1 > } else if ( b ! = null & & b > 5 ) { > return 2 > } else { > return 3 > } > } > ` ` ` > > you can just write > > ` ` ` > ` ` |",0
1503,also a bit annoying that @ user made me close my issue as a duplicate of theirs only to close this issue too ? ? w ?,0
1504,@ user why are you sooooo angry ? we just listening people ' s problems . . .,1
1505,"t may actually be better for ` type ` to be a list . this would remove the need for ` all ` and the default would be ` blocking , reactive ` . it would be an error to mix ` none ` with either ` blocking ` or ` reactive ` . this raises the question of what to do with elasticsearch , jpa , ldap , redis , and solr . should they have a ` . type ` property as well that can be ` blocking ` or ` none ` ? or should they stick with ` . enabled ` for now ?",0
1506,did i ? you may never know . . . .,0
1507,i wish they were all that easy . . .,1
1508,"1 . no information given how to provide logs . 2 . no necessitiy shown that further feedback is welcome , just closed issue . 3 . no further interest in any collaboration shown . big fail , dude .",1
1509,- 07 - 14t22 : 21 : 29 . 575 + 02 : 00 debug [ sslconnectioncontext ] wrap done engine : sun . security . ssl . sslengineimpl @ 5b3cf5ed result : status = ok handshakestatus = need _ wrap bytesconsumed = 0 bytesproduced = 0 input : bytebufferwrapper ( 884587465 ) [ visible = [ java . nio . heapbytebuffer [ po = 0 lim = 0 cap = 0 ] ] ] output : bytebufferwrapper ( 1798893235 ) [ visible = [ java . nio . heapbytebuffer [ po = 0 lim = 33418 cap = 33418 ] ] ] 2020 - 07 - 14t22 : 21 : 29 29 . 575 + 02 : 00 debug [ sslconnectioncontext ] wrap engine : sun . security . ssl . sslengineimpl @ 5b3cf5ed input :,0
1510,"that ' s great ( creating . js and . java files ) , but it only solves part of the problem . you are forced to create a class , and accessing the sketch ' s global variables and functions from there is like hell . you can ' t do something as simple as defining a function with different implementations . also , it obliges you to write "" traditional "" java code and "" traditionoal "" js code , which can be good in many situations but not all . indeed , a solution would be to allow you to use . pde files and somehow mark them as spe",1
1511,ava : 32 ),0
1512,"oint was having the unified platform for sms too , not having to worry about who uses what .",0
1513,"or if it enters one of the predefined interruption points with interruption enabled , or if it is currently blocked in a call to one of the predefined interruption points with interruption enabled . however , the monitor thread on windows loops with ` : : sleepex ( ) ` here : http so the right fix might be to either : 1 . use boost ' s apis for sleeping the thread ; 2 . use ` interruption _ point ( ) ` to explicitly allow the thread to check for an interrupt . i ' ll trial one of these - - if it works , i think that ' s safe enoug",0
1514,i am not a fan of these dialogs at all . . . they ' re crazy . http : : - / could you try making a custom [ action provider ] ( http : / / developer . android . com / guide / topics / ui / actionbar . html # actionprovider ) as i suggested in # 435 ?,0
1515,@ user @ user tausend dank ! workflow approved and once it finishes we should be able to merge .,1
1516,"any update on this one , it seems a bit silly not to have one years after introduction .",1
1517,ahhhhhh i committed with the wrong email .,0
1518,i want this future !,0
1519,"m / 782704 / 195929584 - d5ed0427 - 782b - 43eb - 80c6 - 8c7178c29303 . jpg ) how about something in - your - face like that , red circle , fat white arrow ? looks like "" arrow - circle - up "" white center with red fill is pretty close to that . there may be better ways to do it , but here ' s what i ' d propose , concretely ! [ arrow _ circle _ up _ fill1 _ wght600 _ grad200 _ opsz48 ] ( https : / / user - images . githubusercontent . com / 782704 / 195934416 - 87177221 - 0cae - 46ff - b639 - f6397d9fa928 . svg )",0
1520,"l agenda and twmf fought off the opposition . i am shocked that the newpipe team might buy into the empty argument of "" mis "" , which is any information that you disagree with . in truth , everyone , at every point in human history , has been both right and wrong about some things . there is not one leader , not one vote , not one consensus , not one textbook , not one professor , not one science theory , not one doctor , not one panel of doctors , who have been right about everything . in fact , history tells us , t",0
1521,@user can we close this PR now that we have moved discussion to http and have a possible solution?,0
1522,"obscurities make diving deeper a non-starter?""",1
1523,"> > i have the same annoying problem with the site not being able to play age restricted videos , again , i ' m really starting to lose my patience to be honest . > > you can always uninstall the app and wait for an update if you want to , tho . i might as well since the sites run by a bunch of code codenamed .",0
1524,"@ user what if you try using ` ` ` if ( key & & key . indexof ( "" polso _ "" ) > - 1 ) { / / work ` ` ` the substring method seems to be exculsive to strings , but the indexof method might get around that . i think it would still not work correctly , but maybe it wont disable down your rule tree ? also , i ' ve just now noticed what the issue probably is . in your for loop you have ` ` ` for ( k = 0 ; k < keys . length ; k + + ) { } ` ` ` this is thingsboard kryptonite . what you should have is ` ` ` for ( var k = 0 ; k < keys . length ; k + + ) { } ` `",1
1525,"` ` ` java private static void testlocalizedsimpledateformat ( string template , locale locale ) { log . d ( dateutils . class . getname ( ) , "" locale > > "" + locale + "" , template > > "" + template ) ; simpledateformat dateformat = new simpledateformat ( template , locale ) ; log . d ( dateutils . class . getname ( ) , "" locale > > "" + locale + "" , locale template > > "" + dateformat . tolocalizedpattern ( ) ) ; } ` ` ` ` ` ` dateutils [UNK] locale > > fi , template > > mmm d , yyyy hh : mm : ss zzz dateutils [UNK] locale > > fi , locale template > > mmm d , yyyy hh : mm : ss",0
1526,"i think licenses directory should just be mandatory . if its supposed to be lenient : then non - existing licenses directory means "" no dependencies "" . i know git is a broken version control system that eats up dependencies on empty directories , but we have to keep our sanity regardless of that . i think license checker should run for every single module we release , it is too important because it also validates that the jars we think should be in the package are in fact there .",0
1527,nevermind,1
1528,65261 10 - 25 - 14 15 : 20 oro - 2 . 0 . 8 . jar 177131 11 - 24 - 14 18 : 20 jetty - util - 6 . 1 . 26 . jar 134910 08 - 03 - 15 16 : 26 jsp - api - 2 . 1 - 6 . 1 . 14 . jar 132368 07 - 03 - 15 09 : 30 servlet - api - 2 . 5 - 6 . 1 . 14 . jar 1024680 08 - 03 - 15 16 : 26 jsp - 2 . 1 - 6 . 1 . 14 . jar 112341 07 - 10 - 15 11 : 40 commons - el - 1 . 0 . jar 321806 08 - 03 - 15 16 : 26 jets3t - 0 . 6 . 1 . jar 592008 06 - 18 - 15 17 : 27 http - - - - - - - - - - - - - - - 20528039 48 files ` ` ` # # hadoop2 ` ` ` archive : target / releases / repository -,0
1529,eyeballing it . . . it seems that the fix may be updating the closure - library onmessage _ to something like ` ` ` javascript * * * called when a new message arrives from the server . * * @ user { messageevent < string > } event the web socket message event . * @ user { void } * @ user * / goog . net . websocket . prototype . onmessage _ = function ( event ) { var message = event . data this . dispatchevent ( new goog . net . websocket . messageevent ( message ) ) ` ` ` does that seem correct ? would you like me to submit a pr to that libra,0
1530,@ user let me quote @ user from the linked issue > provide a pcap of the netflow packets ( recorded with wireshark or tcpdump ) so that we can reproduce the issue ?,0
1531,( # ( var ) % 2520 % 253a % 2520desc % 252c % 2520d % 253b % 250a % 2520 % 2520 % 2520 % 2520if % 2520 ( typeof % 2520reflect % 2520 % 253d % 253d % 253d % 2520 % 2522object % 2522 % 2520 % 2526 % 2526 % 2520typeof % 2520reflect . decorate % 2520 % 253d % 253d % 253d % 2520 % 2522function % 2522 ) % 2520r % 2520 % 253d % 2520reflect . decorate ( decorators % 252c % 2520target % 252c % 2520key % 252c % 2520desc ) % 253b % 250a % 2520 % 2520 % 2520 % 2520else % 2520for % 2520 ( var % 2520i % 2520 % 253d % 2520decorators . length % 2520 - % 25201 % 253b % 2520i % 2520 % 253e % 253d % 25200 % 253b % 2520i - - ) % 2520if % 2520 ( d % 2520 % 253d % 2520decorators % 255bi % 255,0
1532,too late now i ' ve already opened a new issue . don ' t mess people around,1
1533,you had to dive into a lot of bar - code . really nice patch . thank you so much .,1
1534,"yuck , yeah this is super un . @ user what do you guys think , should we create an empty file or just make the message better ?",1
1535,"yikes , there are 17 in the javascript folder ; 7 in ruby . i ' ll start by adding "" porting ruby s examples to go "" to my backlog . i ' ll add a blur here when i ' m done .",0
1536,"        clientCertCert.getCert().getBytes()));                         clientKeyStore.setCertificateEntry(                                 clientCertCert.getAlias(), clientCert);                     }                      trustManagerFactory.init(clientKeyStore);                     sslBuilder.trustManager(trustManagerFactory);                     KeyManagerFactory keyManagerFactory = KeyManagerFactory                             .getInstance(KeyManagerFactory.getDefaultAlgorithm());                     K",0
1537,oh f f * * * k it ' s totally un . gi think i ' m the file ! i do a new pull request .,1
1538,reported for abuse .,1
1539,i like this guy .,1
1540,"> then selecting either show info or video player would mean the same thing for a video link , opening the video details page , right ? whether or not the video autoplays would then depend on that setting ? yes , it would mean the same thing . i realised this myself the other day , but since this part of code ( i . e . ` routeractivity ` ) is rather unconditional , it would take too much time to make this work as expected . so i ' d prefer to put it off to a future pr , containing a ` routeractivity ` refactor and different open op",0
1541,"ok i have been upon something quite weird could be a libgdx thing or an ios thing . only on some ios devices and android devices the gpu has textures preloaded into the "" default "" atlas space name . if you load up the textureatlas and point it towards code such as : ` ` ` / / not proper usable just an example assetmanager . load ( "" default . atlas "" , textureatlas . class ) ; / / contains default textures ? ! textureatlas default = getassetmanager ( ) . get ( "" default . atlas "" , textureatlas . class ) ; ` ` ` then you get a pre - loaded t",0
1542,". x , that means you ' d be able to use that version for ~ 10 days before you ' d be unable to send messages . i know this all really means something , and i apologize for it . i ' m talking with some different people to see what could cause something like this to happen .",0
1543,"o ( dvmplatforminvoke + 112 ) # 15 pc 0004e123 / system / object / libdvm . so ( dvmcalljnimethod ( unsigned int const _ , jvalue _ , method const _ , thread _ ) + 398 ) # 16 pc 00026fe0 / system / object / libdvm . so # 17 pc 0002dfa0 / system / object / libdvm . so ( dvmmterpstd ( thread _ ) + 76 ) # 18 pc 0002b638 / system / object / libdvm . so ( dvminterpret ( thread _ , method const _ , jvalue _ ) + 184 ) # 19 pc 00060865 / system / object / object / libdvm . so ( dvminvokemethod ( object _ , method const _ , arrayobject _ , arrayobject _ , classobject _ , bool ) + 392 ) # 20 pc 000",0
1544,you have really got to have the bigest preview screen possible . so i ' m asking you if it ' s possible to have at least an option to switch to a full screen preview in your implementation ? thanks !,0
1545,"yes it was . normal text messages from ts to ts . the problem was an out of date "" google exchange service "" - app , but ts only prompts this at the installation ? ! ? ! why doesn ' t it check for that on every start of the app . a reinstall solved this , but also made me lose all my message history . ouch .",0
1546,"@ user it seems that this code prefers the argentina phone variant that * does not * have the 9 ? if i understand correctly , we should instead prefer the variant the * does * have the 9 , yes ? by preferred , i mean that if we find out that both + 54 < some _ number > and + 54 9 < some _ number > are registered , we should prefer matching to the + 54 9 in this case , yes ?",0
1547,"ok . ok . ok . let me give that a try in my application . thank you ! sorry to waste your time . on wed , feb 4 , 2015 at 5 : 02 am , andy wilkinson notifications @ github . com wrote : > closed # 2446 http > > — > reply to this email directly or view it on github > http > .",0
1548,lector . commit ( infoitemscollector . java : 104 ),0
1549,"in fact , companies , media , academia , and so called independent entities and public organizations are frequently politically aligned , and this is not by accident . they tend to masquerade their confirmation bias circle as well as critical discourse , and use it to promote more legitimate critical thinking and healthy disseting views from reaching people . on a plethora of important issues , the "" official "" fact checking has been legitimately contested by multiple respected sources and / or the original supporting data was",0
1550,", is time taken away from what could otherwise have been spent fixing bugs , adding features , writing internal unit / integration tests , and keeping compatibility with the ever - changing browser landscape . considering the relative relative size of users to contributors , i don ' t really want much time spent by developers maintaining prose explanations on tangential testing subjects to hand - hold newbie end - users . the repo ' s source code is generally well structured and pretty readable . beyond that , the test su",0
1551,"> i ' m trying to see why having the if condition in your code is a bad thing . sometimes you have to write code . i think it ' s somewhat of a flaw in the api - it ' s impossible to specify an empty range . using half - open ranges is way better , but changing the ` removerange ` methods in that way is not too great . it ' s possible to introduce new methods and remove the old ones , though . > it is a programming error if your range ends at a lower index than your start , that should throw an exception . it should not",0
1552,"this pr is a beast . i _ think _ he ' s updated pretty well now . i also _ think _ i ' ve covered all of the comments you guys have left . if you see anything wild in there , please let me know . i ' d like to try and get this one merged in asap because it ' s so proportionately large and merge conflicts so easy . hopefully this travis run is on point . * crosses fingers *",1
1553,"ly to backup inconsistent data once that is detected . the initially proposed approach would help only and only if it would detect immediately some consistency issue on the support used to store the initial snapshots . the idea is to prevent any possibility to backup any inconsistent data ( i . e . on tapes ) . should it not be the case , if there are issues on the underlying support where initial snapshots are made ( i . e : underlying support ( disk ) ) progressively or is not reliable giving random value whil",0
1554,"nces . nope . performance issues , page decoding issues , video formatting issues - all these are very good experiences . newpipe still have some issues that forces me to use the newpipe web browser because newpipe is not able to play some videos properly . in case of "" feature creep "" - well designed interface could solve decreasing user expeirence after adding new features . > i appreciate newpipe ' s efforts , but the time has come to add some project management . i appreciate for everyone ' s efforts , especially people who",0
1555,"@ user hi , you can try to explain the search - engine autocompletion . it may cause problems even with large scripts . if this will not solve the issue , please write back . window - > preferences - > editors - > sql editor - > code completion ! [ image ] ( https : / / user - images . githubusercontent . com / 20579256 / 158609076 - d6b9c11d - af92 - 4e23 - bee6 - 56297b5d9c32 . png ) ! [ image ] ( https : / / user - images . githubusercontent . com / 20579256 / 158608911 - eb9685e8 - 06cf - 456b - a4b8 - 687a82d7f8d1 . png )",0
1556,"gradle is such a problem with dependency management . can you just start your app with "" - - debug = true "" ( or put it in application . properties ) , and paste in the autoconfig report ?",0
1557,"this is a constant phone call for me . i have a dozen or more contacts that i use customized sounds so i can triage an incoming message based on which sound i hear . very frequently i ' ll hear a custom notification sound for a contact , respond to the message , and then set the app out of focus or turn off the display and i would expect the sound to play when they reply . i ' ll look at my phone some minutes later and see that they replied but i heard no sound and neither heard nor felt a vibration . i have even had",0
1558,where are you pulling this jetty version from ?,0
1559,"intellij is fine with these annotations ; ) but i agree , there is no point in supporting such open source code . i ' ve never seen such code in any project .",0
1560,ode to solve this problem ( which is common in germany ) .,0
1561,"uhhhhhh , i really need to check my mail",0
1562,i highly doubt anyone could have managed to install bazel on your ios device .,1
1563,"felix , if you are referring to "" chase "" bank - for flash sms their system is , i can barely ever get the 2 - step authorization for chase to work . yet my 2 - step on several other sites ( yahoo , google , and one more seem fine ) are still running textsecure 2 . 0 . 4 . with kitkat 4 . 4 . 2 on tmobile mytouchslide4g the only issue i had until recently was with my phone not sending / receiving mms but i came across a way to fix it on xda - dev courtesy of ' wesgarner ' : "" f - found a fix . if anyone is ha",0
1564,"so here ' s my guess what ' s going on : s has only recently signed up , the other phones do not yet know he ' s able to receive push messages ( synced every 12 hours , if online ) . thus , everyone is sending s sms ( or mms ) messages instead of push messages . now if s replies , his ts tries to establish a secure session ( via sms ) first , thus whoever got a sms group message through to s gets a key message . for the rest it just works since everything is done via push . encrypted sms is .",0
1565,"sorry , no progress . i haven ' t touched android for a year . i think that my solution would have solved most of what you have quite rightly called "" problems "" .",0
1566,/ / lucene . apache . org / core / 5 _ 3 _ 0 / core / org / apache / lucene / codecs / lucene50 / lucene50storedfieldsformat . html ),0
1567,` ` ` thank you so much for replying so quickly . we have just figured the solution . the bbb server and the openvpn server are on the same ip . port 80 was getting openvpn and sending the bbb traffic in plain text . who knew ! thanks again and thanks for your effort and your work . ` ` ` ` ` reported by ` nickfx ` on 2010 - 11 - 23 23 : 58 : 58,0
1568,"i am getting the same problem sam - s . see the following results : sentence : tendulkar is a great batsman sentiment : 3 sentence : david is a great batsman sentiment : 3 sentence : tendulkar is not a great batsman sentiment : 1 sentence : david is not a great batsman sentiment : 2 sentence : shyam is not a great batsman sentiment : 1 sentence : dhoni loves playing football sentiment : 3 sentence : john , julia loves playing football sentiment : 3 sentence : drake loves playing football sentiment : 3 sentence : david loves pl",0
1569,was this ever resolved somewhere else ?,0
1570,@ user just one tiny comment then i will cherry - pick,0
