,civil,prediction
1696,Are you asking or telling us?,0
1697,"was 'celibate' and 'hated men', but interestingly said she was",1
1698,"Actually, it is kind of bad that an app that explicitly declares `@EnableOA",0
1699,"Nevermind. As usual, when I complain about it, the issue magically resolves itself",1
1700,358] Failed to find a usable hardware address from the network.,0
1701,we can see clearly 0dcc90d's job in this PR worked 8 days,0
1702,you ninja,1
1703,What kind of strange code do you mean?,1
1704,May God bless you for whatever you can do.,1
1705,Well I've just got 2.1.beta4 up and the issue is still,0
1706,Thx for your explanation!,1
1707,"Clang-tidy review says ""All clean, LGTM!",0
1708,6.0 wasn't even released I reported this bug... why I even bother tracking,0
1709,"Chill, mate. This is being worked on as a Google Summer of Code project",1
1710,d.  Start with empty dashboard and client or shared attribute change widget,0
1711,rking on hooking it into the integTest part of the build.,0
1712,You are welcome. Thank you for the ultimate tool,0
1713,"@user nope, you're good",0
1714,lution would be to always do a ZK `sync()` before reading the,0
1715,I did figure it out - it is not obvious to the first time user. ,0
1716,I expect the tests to pass now.,0
1717,``` Can we get a real solution to this problem within AnkiDroid's,0
1718,ilt-in modules like `bazel_tools` and `local_config_,0
1719,up don't have the right position if it was positioned in the keyboard area when it,0
1720,PHEW. I have done 10 out of 28 pages for now,0
1721,Hm that seems to do it. I tried it before I think (or maybe,0
1722,"If this post is about implementing trivial checks only, how about a Checkstyle rule that",0
1723,"@user well darn it then, I guess this won't be an easy fix.",1
1724,"Yeah, I noticed that. You sure? I'm happy to do it this afternoon",0
1725,@user I tried to do that too,0
1726,Blast! Foiled by uBO again,0
1727,allocated all  the memory or is there  any other advantage?,0
1728,** commented  We absolutely could have another bean dtd definition (in a different place,0
1729,"ase classes from Scala, but there are also some cons: 1. You would need",0
1730,Not to be too much of a bad person but you can just search for this,0
1731,"nning jar itself. _sigh_  Despite things like this, buck is",0
1732,Please stop creating these.,0
1733,"With a friend of mine, my number was wrong.",0
1734,Tested as working. Marking as draft was overkill.,1
1735,"Reviewing crypto code is like changing a diaper. No one really wants to, but",1
1736,Noooooo ,1
1737,This is not good. I will make my own PR that changes this to a constants,0
1738,Mind merging?,1
1739,I'm a bit skeptical about how widely this will be used. Adding functionality for one,0
1740,I am not a good person.,0
1741,Anything in the more-shared direction is better and yes if it's rust then J,0
1742,If dispatchSetPlayWhenReady is called when playWhenReady == true and the current,0
1743,no good deed unpunished in this codebase!,1
1744,"About your overall split screen implementation: It is not as convenient, nor as powerful as",0
1745,"So, I added code to close the read side of the pipes when `WaitFor",0
1746,Any news here? This is a real pain,0
1747,"Hm, instead of adding a new jar and some bad ant code, this might",0
1748,I'll take another look tonight. Thanks for the feedback.,0
1749,This is overkill for our needs.,1
1750,Waiting for more instructions from Ford,0
1751,is easier.,0
1752,"Sounds can be silent, too. Can we play silent",0
1753,"And I totally agree with @user, 'String.format()` is an absolute",0
1754,"Guys, you can check this:",0
1755,"I thought I'd be doing the same things the notification-code is doing, but",0
1756,You should delete the old file.,0
1757,This is not a discussion forum.,0
1758, 2` line took me a bit more than expected but I love Kotlin for its,0
1759,"Hi, I'm not sure how this introduces a security risk - it lets the Serv",0
1760,I didn't realize that these are defined in the ES6 externs. I,0
1761,Ouf! I've done so much moding on my phone lately I thought I,1
1762,ser could you elaborate on what's wrong with Cleaner? It's been added recently,0
1763,I don't think so - if I had to guess I'd say it's just,0
1764,At least in iMessage this is not good.,0
1765,"ch the same scenario, knowing you must keep the programmatic API consistent, but must",0
1766,"It's super wacky this is a problem at all, but if the 0x",1
1767,"dropping support for SMS is bad for your user base. Regardless of privacy, I still",0
1768,@user as one of such performance critical allocation control users I can say that's a,0
1769,Right back at you!,1
1770,I feel as if I'm not explaining the issue properly.,0
1771,Ahh. It seems that GCC's cc1 and cc1plus couldn't find,0
1772,"This has compile errors at the moment, your source code is structured strangely which means the",0
1773,I know that with the `bbb-install.sh` there are no problems,0
1774, Proc *wakelock*:  ????   I  _  ,0
1775,"i don't know of anyone got a fax that is aware of SMS, would be",0
1776,Still no plans on doing this?,0
1777,pring-projects/spring-boot/issues/22151).,0
1778,"Ah, it's because you cannot parse a default value with `Boolean.get",0
1779,Oops,1
1780,ultControlDispatcher` class is gone so we no longer get this convenient callback,0
1781,Please try to be constructive,0
1782,I can't see why it wouldn't help.,0
1783,awesome! Can't believe that was causing all the problems.,1
1784," support unencrypted communication, which we need for SMS. So we'll have 4 cases",0
1785,That feels a little bit too magic to me,1
1786,NACK. Will wait until the project url and block explorer are added,1
1787,Option five (eww about four): rename your files to something else and set this,1
1788,n is between decoders in M. I'll be pushing for more consistent application,0
1789,`Future.sync()` can raise any type of throwable.  To be,0
1790,"I'd peel that whole comment off using the github web UI's ""reference in a",0
1791,tor but more so for the error messages.,0
1792,"@user correct me if I am wrong, but jar conflict can happen not just between",0
1793,ways everywhere for iOS,0
1794,That's much cleaner.,0
1795,"It was much harder to reproduce, but I finally got a bug report on the Note",0
1796,"Ugh, that's bad. A few notes - 1. The PR doesn't",0
1797,I think you should commit your PR to the master branch.,0
1798,Apparently this is what happens when you link a device that has no TS groups.,0
1799,still looking for answers?,0
1800,"ndicatorAutoConfiguration` is, so it goes in front.",0
1801,And yes. Removing any mention of UTF8 in that file does fix this issue,0
1802,`@EntityScan` converts to a `packagesToScan` (ugly property,1
1803,That's awful. The only way to backup is gone? I'm considering to stop,1
1804,"The default behavior should not be disabled, should be enabled by default (as it was",0
1805,tatus 1 ```  After(fix is pushed at http http,0
1806,"RrentScreenPosition, continue",0
1807,Very interesting. Thanks for that tidbit.,0
1808,"Ah, just found one more wrinkle in this:  http  Our docs mention",0
1809,I'm  ????  ,0
1810,Steve Kondik:https://jira.spring.io/secure/View,0
1811,"@user  The slight difference you've seen can be safely ignored. Indeed, to",0
1812,"I can't do this, I'm not admin of this repository.",1
1813,"Same problem here. I need the user to be able to type ""Enter"" and",0
1814,Good case-insensitivity,0
1815,I just wasted over an hour painstakingly filling out every single mandatory (even though often,0
1816,"Noooo... Come on people, vote for it! (It's a democracy,",1
1817,I have been frankly shocked at the anger expressed by people wanting Traditional Chinese when Simplified,0
1818,this is awful. Upgrading to this Version is literally going to cost hundreds of hours,1
1819,that was supposed to be fixed. Confirmed,0
1820,FYI that's a 1.1 feature,1
1821,"With this change, you will need to update projects who use default configuration.",0
1822,Here (http://stackoverflow.com/questions/24244133/,0
1823,"er TypeResolutionFacade   On 26 Aug 2012, at 10:43",0
1824,I have no idea how to send a pull request.,0
1825,And using the delegateLoadingOf android.support doesn't fix #255 for me.,0
1826,please clean this PR up. I'm afraid I can't merge it with 2000+,0
1827,will i have all our IAP files in my game when i gradle-import,0
1828,"OK, so in a nutshell, we can add it if it's on Polo or",0
1829,I got the notification emails into the wrong mail account. I'll review and fix the,0
1830,Someone here?,1
1831,Thanks. I see the wiki page has changed greatly. I'll try it.,0
1832,Unfortunately I don't still have the zip file. I do still have both phones as,0
1833,Weird.,1
1834,this is a totally unexpected behavior...good for you that is documented. Now bug becomes,0
1835,(Files.java:1737),0
1836,ory `Used by session` is currently measured by reading a value -- specifically `V,0
1837,"@user If we change ""wikipedia-kafka"" to ""wikipedia"", then",0
1838,From the user's point of view... Ugly sharp edges (see top-right,1
1839,@user   I used the Microsoft Edge Chromium Beta (better version of the,0
1840,I still don't get how this goal (using the right JDK to build ES,0
1841,"ed for me. Is it possible to writesteps to reproduce? Please tell,",0
1842,"In other bad news, Signal's lawyers sent a DMCA order to Canonical to remove",0
1843,"General an audience. And that, my friends, is the rest of the story",0
1844,i.e.b.Bootstrap,0
1845,Yes better than an option (as non technical users will not be able to deal with,0
1846,(Ryan J. McDonough](https://jira.spring.io/,0
1847,More and more students have only used smartphone and has no idea what a folder/directory,0
1848,"Mario, relax for a few hours!",0
1849,"@user not yet... conference wifi was bad, I'll see about doing so today",0
1850,t leave the cluster and be stopped to perform the lengthy check and the subsequent optional fix,0
1851,"@user quick question regarding the path of the lock file, does it make sense to",0
1852,"It looks like we still don't have any user-facing documentation on the ""jar",0
1853,tion you gave me is to deal with a broken unusable app or install google play,0
1854,o show a dataframe. 2. The workaround is that I restart R and re,0
1855,Model snapshots and the `latest_record_time_stamp` field are emitted,0
1856,This is the current list of things we need before we can distribute an APK outside,0
1857,Any chance of getting someone to take a look at this?,1
1858,Display and upload are both working fine.,0
1859,I didn't see that issue.,0
1860,this isnt supported. Slack has new docs and it seems that _watcher is,0
1861,@user I know this template gets sucked in at a few different places. Can you,1
1862,er methods or do......,0
1863,Hm. This is really annoying. Any pointers to which table I need to clear,0
1864,I think that is related to the “disable typing” or “use,0
1865,@user april?,0
1866,What a champ! I will review this properly either Friday or Monday. Just got a,1
1867,"With its overly generic title, it's not surprising we missed it.",1
1868,eactivex.rxjava3.core.Single. Subscribe(Single.,0
1869,Merging with just one approval - as a simple cherry,1
1870,I messed up too much I will create new PR,1
1871,I can't forsee a reason why this would be a problem,0
1872,Run(Executor.scala:274),0
1873,recently and I know @user also fixed a bunch of problems in some of the,0
1874,th the fact that I am using a custom AOSP based rom on my phone and,0
1875,The workaround I'm currently using is as follows. Please fix this.,0
1876,"I had a nasty feeling you'd say something like that! Thanks for the input,",1
1877,The 206 version is named log206.,0
1878,he JobScheduler. I'm just gonna say that this is bad behavior from,0
1879,"TBH, Support is really rude here. Never mind",1
1880,The PR title got a bit wild,1
1881,"@user I think that WTF is something that I fixed at some point, could",1
1882,I know jmonkey and like it.,0
1883,"you know you haven't fixed this, dont you",1
1884,"g, I find this: http  Basically, SOMETHING is trying to use",0
1885,"> According to the documentation on Dynamic field mapping, when numeric_detection is enabled",0
1886,@user you are right! Let me fix it,0
1887,Wow you're on fire.,1
1888,"The ""However"" part is crazy IMO",1
1889,"load("":my_logic.bzl"", ""my_special_header",0
1890,Wow! That's not expected at all.,0
1891,y 330€ + 0.00005 BTC (16.5€) in fees,0
1892,Example of a webview proxy:,0
1893,"On the other hand, we've already committed to pushing the RStudio release back to",0
1894,"Unfortunately, it hasn't been resolved yet. One would guess it's just a Kafka",1
1895,"No, I can't because these scripting apis are not good. It's literally",0
1896,"@user > Hi there, there was a relatively massive [SMS spam campaign](",0
1897,It does work correctly. Should have tested beforehand. Lesson learned.,0
1898,"Clang-tidy review says ""All clean, LGTM!",0
1899,I think we figured out the magic MOE button to push so nevermind.,1
1900,"For a while I thought it might just be my phone being really old, but apparently",0
1901,"ver() throws Exception {    final String mapName = ""test""; ",0
1902,was working fine in modes and tools as their number is small but in libraries it was,0
1903,hello - i have to bump this one as there are no reactions. Does anyone have,0
1904,Pfff... totally messed up this branch. Don't commit while doing a rebase,1
1905,"thanks, @user  why this didn't show on my search, microsoft?!",0
1906,"You can list directories on desktop. If it is actually a directory, then it will",0
1907,mal case) or in the general case (this time) to onboard feedback constructively,0
1908,in). Getting the price feed should not even easily be possible to assign to Bitsqu,0
1909,How did you fix this?,1
1910,There's something in addition to the implementation.,0
1911,"I still have received 2 more node timeouts, so I guess I was just lucky",0
1912,th mutable behaviour,0
1913,"    Host IP the driver will use, or either 'local' or '",0
1914,also the machine is super slow,1
1915,The comparison seems unfair then,1
1916,"Even if you deploy BTM in separate JVMs, you must give each instance",0
1917,is is simply a bug and even in the current cached version there should be no green,0
1918,"I did something wrong, it just updated the changes file.",0
1919,Is this issue solved yet or is there a walk around? I face this same issue,0
1920,@user you say autocrypt 1.0 is not bulletproof. I stand,0
1921,"Omg, shame on me. August, of course",1
1922,Is a YouTube employee sabotaging this project?,1
1923,darn syntax formatting,1
1924,"Re-read the whole thing 2nd time post-push, all looks:100",0
1925,"Oh I'm on 3.3.0, I just seem to have posted the",0
1926, advantage of that to simplify the output.,0
1927,"I feel that for indexed point-data, accuracy and performance has been very good for",0
1928,@user dude! SD Card?,1
1929,"Hi, sorry for getting back to you so late (I was on an extended holiday",0
1930,The failure is intentional. Why should we be lenient about this? It is still,0
1931,"for so long, so don't expect a fix.",0
1932,@user I created a debug in writePacket() before channel.writeAndFl,0
1933,Did you have any luck coming up with a sample?,0
1934,Blame Nate.,0
1935,I would rather have a better short-circuiting reducer.,0
1936,ver 3.13.1  - Chrome PASS - IE 11 PASS,0
1937,It's good to have more eyes on this.,0
1938,"I'm currently refactoring the `Download* classes, and I thought in getting",0
1939,@user I agree with your point that TextSecure already is a complex tool. But,0
1940,Glad you got it worked out!,1
1941,"Yeah, this just doesn't sound doable in any way that doesn't suck.",1
1942,This isn't fixed at all. I create a project linked to a directory on disk,0
1943,"@user ok, trying step by step - installed your branch as an update to a",0
1944,"Please don't use our build server as your personal testing ground. Clone the project,",1
1945,"Those are good points. But I also think that, since the current default behavior in",0
1946,Thanks! I started to hate those ones.,0
1947,"> This ""explanation"" is mind bugling, take the sim card out",0
1948,Google's material design guidelines were surely considered when they came up with the FloatingActionButton,0
1949,Please provide a debug log.,0
1950,Trying to get this goog.style to work but it never returns anything.,1
1951,"From niho...@gmail.com on February 04, 2011 22:56",0
1952,Oof.,1
1953,please post installation details. Main menu->Help->Installation Information,0
1954,@user are you exporting the subscriptions from NewPipe or Google Takeout,0
1955,"@user That'd be great, but someone needs to volunteer to write the WP client",0
1956,be you need to get the security constraint lifted so that the JDK can access its,0
1957,Is someone experiencing the same issue or am I doing something wrong?,0
1958,"I hate the Android tools so much. Tomski, can you fix it?",1
1959,"we are until runtime. I'm going to exit the issue, I don't think",0
1960,"The formatting on this is horrible, could you run the libgdx formatter?",1
1961,Oh.,0
1962,Errgh. That Tomcat thing is a bit of pain. I wonder if,1
1963,"Best issue ever, omg",1
1964,I used the wrong formatter. I will try to fix it.,0
1965,this moment you discover you were working in an outdated dir containing an outdated version of the,0
1966,"Maybe not turn off but close. You know, from task manager.",0
1967,Great! Glad we finally got a handle on this.,1
1968,"indexes to ""+lgs*"" produces the desired results",0
1969,"its 2020, I'm on linux mint, dbeaver community version 7 and this",0
1970,"I rebased this PR.However, I failed while doing so.",0
1971,"As designed above (cancel trade) is a simplistic ""I messed up, here",1
1972," different than if ""abc"" is stored as binary? I don't have a deep",0
1973,@user There's nothing bad about your English level as far as I can tell.,0
1974,ting mails so I don't get a notification for that,0
1975,how did you scale your mongod,1
1976,LOL,1
1977,"However as currently implemented I don't think that's what the results really reflect, due",0
1978,`2016-09-10` regardless of user zone,0
1979,"The load order is pretty much undefined, so I wouldn't rely on it.",0
1980,@user Thank you for signing the [Contributor License Agreement](https://cla,0
1981,@user but if you disable whole bean you won't be able inject it into tests,0
1982,> a bit scary  Yeah! I believe it! It's weird to have these,1
1983,if 100% coverage is not reachable in normal workflow we try to use PowerM,0
1984,Are you using the latest computer version?,0
1985,it's yours (because you are using a beta version).  >@user wrote,0
1986,Oh man! I thought I had fixed it.,1
1987,Meh that whole player UI is messed up.Would be cool if someone could take,1
1988,"Hi, thanks for your contribution! In order for us to evaluate and accept your PR",0
1989,Why won't you run!,1
1990,**[Martin Zeltner](https://jira.spring.io/secure,0
1991,"Got the message. It's not pgp/mime encoded, it's a",0
1992,Thanks for finding a solution and going the extra step to report the bug.,0
1993,I'm experiencing this as well.,1
1994,I think it's time to just close this issue.,0
1995,nuke it!,1
1996,"Rooting the device shouldn't in itself be a problem, provided you're not using",0
