civil,score
"Probably you already discussed before, but I'm not finding where or when the necessity of",[-1]
I missed some methods.,[0]
"Me in more useful tasks. Instead, try to gain more publicity, tell people about",[0]
@user How is it possible that the import accepts ZIPs for you? It's,[0]
NoClassDefFoundError: org/apache/http/protocol/HttpContext,[0]
I don't like it.,[-1]
Is there any way I can throw a bounty on this?,[0]
This looks great!   I am glad test-framework is no longer dragging in,[0]
"Agreed on the advanced editor, I'm suffering in that right now with #65",[0]
"le delta.io (DataBricks), swagger.io(SmartBear)",[0]
Another uglier solution that might work for 1.2 would be to offer something,[0]
Wow great progress! Had you looked into jsocks (that lib/module inside Bits,[0]
"I do not know how to add link to that list, dues to maven site",[-1]
I think the problem is how you have defined equals and hashCode methods in Wtf,[0]
me I update a document I've to read the aliases - handle logic if one index,[0]
@user Can't we have some kind of intelligent 'enabled' property that does as,[0]
"> I like how the retry_failed simplified things.  it complicated things,",[0]
This is still an issue and it's maddening.,[0]
"when I open it, and even remove Trending completely. I still hate that Trend",[0]
**Rob Harrop](https://jira.spring.io/secure/View,[0]
er.hasMoreTokens()) {   !   String templatePathToken,[0]
"This topic has come up before on here, in the irc and on the forums",[0]
This has been already requested by me: http  But I still agree: please implement,[0]
You're wrong. Newpipe unfortunately shows all the shorts. The option need to be,[-1]
"this report tell us nothing, looks like you used  http we do not need to",[-1]
if it's that bad and your have that ffmpeg option anyway in your product.,[0]
Hi was looking for an image resize feature. Would greatly appreciate it. Modern phones generate,[0]
is your log spammed with receipts too?,[0]
StylBuilder.apply(AbstractConfiguredSecurityBuilder.java:133) ,[0]
You should not even be able to use WhisperPush and TextSecure on the same,[-1]
What are the draw backs of this? If the video keeps playing without pauses isn't,[-1]
"Ah well, this is beyond my skill level, I can't figure out how to",[0]
**[Dave Syer](https://jira.spring.io/secure/,[0]
This is a huge step backward. I managed to get high Signal adoption in my social,[0]
"goes my free weekend, thanks guys, really... great.",[0]
/bin/buck build --show-output buck > > buck-out/gen,[0]
I'll merge this as soon as everyone behave. Now kiss.,[0]
Kicking down the road probably related to our mono issues,[0]
Is this too bad a hack to be worth it? I'd love to be able,[0]
"From the PR associated, Postgres is referenced which is a good example.  Post",[0]
"Why is file() still on FileHandle,",[-1]
"Is it considered offensive too these days? If so, I can change the title of",[0]
"There was much more to the ""Inbox"" app than just merely snoozing",[0]
 debugger (actual command line) and then use it in Idea debug config. How it,[0]
I'll give it a shot.,[0]
People who watch the project on GitHub will get a notification every time you do that.,[0]
"with the hardware, and then add some way to serialize tests around that resource requirement",[0]
"Right, I was forced by Google to generate a new password, which I never will",[0]
"ading a record, not in `setEndOffsets()`. So, after being",[0]
"Elastisearch comes *""broken by default""*. In order to have it",[0]
e to a halt as it tries to use more ram than your machine actually has.,[0]
It's a project on which people work in their free time. Requesting things in,[0]
Are we done here?,[0]
"@user - to reproduce, you need to use at least 2 instances of Safari.",[0]
Without logs or any debug information this is just an unhelpful rant. I'm,[0]
"To it, you can always revert to an older version of the software and fix the",[0]
It doesn't look like you've updated the PR.,[-1]
@user  > We'd have used it if we liked the API better but we,[0]
th ABSOLUTELY NO WARRANTY. You are welcome to redistribute it under,[0]
r.  I'm not the only person with this issue:  http  On,[-1]
"@user what's the semantic of the `true`?  Does it mean """,[0]
Wow. I can't believe it was THAT simple and I've been dealing with having,[0]
"this enum switch on SourceVersion. To suppress this problem, add a comment //$",[0]
"Thanks for all the help, but this is frustrating",[0]
d.nlp.dcoref.sievepasses.Deterministic,[0]
IтАЩm sorry pc 0004b06f  /system/,[0]
earlier (@TobiGr looking at you! (I don't monitor the whole,[-1]
t.payload.phoneNumber.number == @user,[0]
Assigning a priority to stop some people.,[0]
This parse tree is a train wreck - where does it come from?  In theory,[0]
I'm afraid this is not possible in current Eclipse platform. I can't explain why,[-1]
Here is an idea: looks like in your PATH you have both `C:\Program,[0]
"Or where the index is considered ""cold"" by the user anyway. In those cases",[0]
"Nah, telling people what is ""correct” is for their hosts file isn",[0]
"I have the feeling, this has to do with the changes in #6149,",[0]
"refer, but expect chat help to be 1st line bots without a clue ",[0]
 Export delivers less entries in the latest branch compared to the branch from May 2nd.,[0]
Indeed I did! Punting to Windows people.,[0]
All JVMs crashed?,[0]
 reuse a file of mime types but you won't override any server level settings.,[0]
"ross-compiling ones) exist, writing a correct `genrule` to merge",[0]
Please provide concise reproducible test cases and describe what results you are seeing and what results,[0]
I just had to boot an activist from our secure group chat because his account got taken,[0]
"FYI, I'm going on a week's vacation starting tomorrow, so I'm",[0]
Are you asking or telling us?,[0]
"was 'celibate' and 'hated men, but interestingly said she was",[0]
"Actually, it is kind of bad that an app that explicitly declares `@EnableOA",[0]
"Nevermind. As usual, when I complain about it, the issue magically resolves itself",[0]
Fired to find a usable hardware address from the network interfaces.,[0]
Wtf? We can see clearly 0dcc90d's job in this PR,[0]
you ninja,[0]
What kind of strange code do you mean?,[0]
May God bless you for whatever you can do.,[0]
Well I've just got 2.1.beta4 up and the issue is still,[0]
Thx for your explanation!,[0]
"clang-tidy review says ""All clean, LGTM! :+1",[0]
6.0 wasn't even released I reported this bug... why I even bother tracking,[-1]
"Chill, mate. This is being worked on as a Google Summer of Code project",[0]
d.  Start with empty dashboard and client or shared attribute change widget ( it`,[0]
rking on hooking it into the integTest part of the build.,[0]
You are welcome. Thank you for the ultimate tool. It truly rocks!,[0]
Thanks for the contribution,[0]
lution would be to always do a ZK `sync()` before reading the,[0]
I did figure it out - it is not obvious to the first time user. ,[0]
I expect the tests to pass now.,[0]
Can we get a real solution to this problem within AnkiDroid's code?,[0]
ilt-in modules like `bazel_tools` and `local_config_,[0]
up don't have the right position if it was positioned in the keyboard area when it,[-1]
PHEW. I have done 10 out of 28 pages for now. I am really,[0]
Hm that seems to do it. I tried it before I think (or maybe,[0]
"If this post is about implementing trivial checks only, how about a Checkstyle rule that",[0]
"@user well darn it then, I guess this won't be an easy fix.",[0]
"Yeah, I noticed that. You sure? I'm happy to do it this afternoon",[0]
@user I tried to do that too... initially I got error as follows java.,[0]
Blast! Foiled by uBO again!,[0]
allocated all  the memory or is there  any other advantage?,[0]
**[Colin Sampaleanu](https://jira.spring.io/,[0]
"ase classes from Scala, but there are also some cons: 1. You would need",[0]
Not to be too bad but you can just search for this or something like that.,[-1]
"nning jar itself. _sigh_  Despite things like this, buck is",[0]
Please stop creating these. You're wasting both our time and yours.,[0]
With a friend of mine happened exactly the same thing than with @user and @user,[0]
"Tested as working. Marking as draft was overkill, in hindsight.",[0]
"Reviewing crypto code is like changing a diaper. No one really wants to, but",[0]
Noooooo,[0]
This is crazy. I will make my own PR that changes this to a constantscore,[0]
Mind merging?,[0]
I'm a bit skeptical about how widely this will be used. Adding functionality for one,[0]
isAutoGrowNestedPaths()),[0]
Anything in the more-shared direction is better and yes if it's rust then J,[0]
If dispatchSetPlayWhenReady is called when playWhenReady == true and the current,[0]
No good deed unpunished in this codebase!,[0]
"About your overall split screen implementation: > > > Well, it is not as convenient",[0]
"So, I added code to close the read side of the pipes when `WaitFor",[0]
Any news here? This is a real pain,[0]
"Hm, instead of adding a new jar and some ugly ant code, this might",[0]
I'll take another look tonight. Thanks for the feedback.,[0]
This is overkill for our needs.,[0]
Waiting for more instructions from Ford,[0]
It is easier.,[0]
"Sounds can be silent, too. Can we play silent.wav instead of staticno",[0]
And I totally agree with @user `String.format()` is an absolute dog,[0]
"Guys, you can check this: http  It's well known problem with intel",[0]
the widget placement seems to be more messed up than I thought. I'll have to,[0]
Remove the old file and we'll go on our way.In cases where the name,[0]
This is not a discussion forum.,[0]
 2` line took me a bit more than expected but I love Kotlin for its,[0]
"Hi, I'm not sure how this introduces a security risk - it lets the Serv",[-1]
I didn't realize that these are defined in the ES6 externs. I,[0]
Ouf! I've done so much moding on my phone lately I thought I,[0]
Could you elaborate on what's wrong with Cleaner? It's been added recently to,[-1]
"Sorry, I should have seen it in the stack trace. I'll try and remember",[0]
At least in iMessage this feature is bad -) [http://rsmck,[0]
"ch the same scenario, knowing you **must** keep the programmatic API consistent,",[0]
"It's super wacky this is a problem at all, but if the 0x",[0]
"dropping support for SMS is bad for your user base. Regardless of privacy, I still",[0]
@user as one of such performance critical allocation control users I can say that's a,[0]
Right back at you!,[0]
I feel as if I'm not explaining the issue properly.,[-1]
Ahh. It seems that GCC's cc1 and cc1plus couldn't find,[0]
"This has compile errors at the moment, your source code is structured strangely which means the",[0]
> Yea. > But feels wrong. > I know that with the `bb,[-1]
Pmms: 3m 6s 960ms usr + 6m 48s,[0]
_ (private + work? Is it possible to show the type of number (only,[0]
Still no plans on doing this?,[0]
Spring-boot/issues/22151,[0]
"Ah, darn, it's because you cannot parse a default value with `Boolean",[0]
Oops,[0]
ultControlDispatcher` class is gone so we no longer get this convenient callback,[0]
Please try to be constructive. Describing something as bad is not.,[-1]
I can't see why it wouldn't help.,[-1]
awesome! Can't believe that was causing all the problems.,[0]
"We need unencrypted communication, which we need for SMS. So we'll have 4",[0]
That feels a little bit too magic to me.,[0]
NACK. Will wait until the project url and block explorer are added,[0]
Option five (eww about four): rename your `BUCK` files to something,[0]
n is between decoders in M. I'll be pushing for more consistent application,[0]
"Future.sync() can raise any type of throwable. To be strict, its",[0]
"I'd peel that whole comment off using the github web UI's ""reference in a",[0]
tor but more so for the error messages. > > [image: chat-input,[0]
"@user correct me if i am wrong, but jar conflict can happen not just between",[-1]
@***.,[0]
ways everywhere for iOS.,[0]
That's much cleaner.,[0]
"It was much harder to reproduce, but I finally got a bug report on the Note",[0]
"Ugh, that's bad. A few notes - 1. The PR doesn't",[-1]
I think you should commit your PR to the master branch.,[0]
Apparently this is what happens when you link a device that has no TS groups.,[0]
Still looking for answers?,[0]
"ndicatorAutoConfiguration` is, so it goes in front. This recursive call mess",[0]
And yes. Removing any mention of UTF8 in that file does fix this issue,[0]
`@EntityScan` converts to a `packagesToScan` (ugly property,[0]
That's awful. The only way to backup is gone? I'm considering to stop,[0]
"The default behavior should not be disabled, should be enabled by default (as it was",[0]
tatus 1 ```  After(fix is pushed at http http ``` [,[0]
"RrentScreenPosition, """");   тАЬ continue;",[0]
Very interesting! Thanks for that tidbit.,[0]
"Ah, just found one more wrinkle in this:  http  Our docs mention",[0]
"""fields"": ""not_analyzed""   тАЬ",[0]
Steve Kondik:https://jira.spring.io/secure/View,[0]
"@user  The slight difference you've seen can be safely ignored. Indeed, to",[0]
"I can't do this, I'm not admin of this repository.",[-1]
"Same problem here, I need the user to be able to type ""Enter"" and",[0]
Good case-insensitivity.,[0]
I just wasted over an hour painstakingly filling out every single mandatory (even though often,[0]
"Noooo... Come on people, vote for it! (It's a democracy,",[0]
I have been frankly shocked at the anger expressed by people wanting Traditional Chinese when Simplified,[0]
This is bad. Upgrading to this Version is literally going to cost hundreds of hours,[0]
that was supposed to be fixed. Confirmed,[0]
FYI that's a 1.1 feature,[0]
"With this change, you will need to update projects who use default configuration.",[0]
Here (http://stackoverflow.com/questions/24244133/,[0]
"er TypeResolutionFacade   On 26 Aug 2012, at 10:43",[0]
"I don't know how to send a pull request. I'm not gonna lie,",[-1]
"And using the delegateLoadingOf android.support. causes all problems to break out,",[0]
Please clean this PR up. I'm afraid I can't merge it with 2000+,[0]
will i have all our IAP files in my game when i gradle-import,[0]
"Ok, so in a nutshell, we can add it if it's on Polo or",[0]
"Sorry, I got the notification emails into the wrong mail account. I'll review and",[-1]
Someone here?,[0]
Thanks. I see the wiki page has changed greatly. I'll try it. Could,[0]
Unfortunately I don't still have the zip file. I do still have both phones as,[-1]
Weird,[0]
"This is totally unexpected behavior, good for you that is documented. Now bug becomes a",[0]
(Files.java:1737)    at java.nio.,[0]
ory `Used by session` is currently measured by reading a value -- specifically `V,[0]
"@user If we change ""wikipedia-kafka"" to ""wikipedia"", then",[0]
From the user's point of view... Ugly sharp edges (see top-right,[0]
@user   I used the Microsoft Edge Chromium Beta (better version of the,[0]
I still don't get how this goal (using the right JDK to build ES,[-1]
ed for me. Is it possible to writesteps to reproduce?  Please tell,[0]
"In other bad news, Signal's lawyers sent a DMCA order to Canonical to remove",[0]
General an audience is the rest of the story.,[0]
opselk-197323431-1-198091806,[0]
Yes better than an option (as non technical users will not be able to deal with,[0]
Ryan J. McDonough(https://jira.spring.io/secure,[0]
> More and more students have only used smartphone and has no idea what a folder/,[0]
"Mario, relax for a few hours!",[0]
"@user not yet... conference wifi was bad, I'll see about doing so today",[0]
t leave the cluster and be stopped to perform the lengthy check and the subsequent optional fix,[0]
"@user quick question regarding the path of the lock file, does it make sense to",[0]
"It looks like we still don't have any user-facing documentation on the ""jar",[-1]
tion you gave me is to deal with a broken unusable app or install google play,[0]
o show a dataframe. 2. The workaround is that I restart R and re,[0]
Model snapshots and the `latest_record_time_stamp` field are emitted,[0]
This is the current list of things that we need before we can distribute an APK,[0]
Any chance of getting someone to take a look at this?,[0]
 display and upload are both working fine.  what are the right paths?  please,[0]
Darn. I didn't see that issue!,[0]
Really bad this isnt supported. Slack has new docs and it seems that _w,[0]
@user I know this template gets stuck in at a few different places. Can you,[0]
er methods or do.......  > I don't see any connection between static methods,[-1]
Hm. This is really annoying. Any pointers to which table I need to stab,[0]
IDK. You should get only one of the “disable typing” or,[0]
@user april?,[0]
What an absolute champ! I will review this properly either Friday or Monday. Just got,[0]
"With its overly generic title, it's not surprising we missed it.",[0]
eactivex.rxjava3.core.Single.subscribe(Single.,[0]
Merging with just one approval - as a simple cherry-pick,[0]
I messed up too much I will create new PR,[0]
Rob Harrop(https://jira.spring.io/secure/ViewProfile,[0]
.run(Executor.scala:274)    at java.,[0]
recently and I know @user also fixed a bunch of problems in some of the,[0]
th the fact that I am using a custom AOSP based rom on my phone and,[0]
"The workaround I'm currently using is as follows, which is a bad hack. Please",[0]
"I had a bad feeling you'd say something like that! Thanks for the input,",[0]
**[Eric J Schwarzenbach](https://jira.spring.io/,[0]
he JobScheduler.  I'm just gonna say that this is bad behavior,[0]
"TBH, Support is really rude here. Never mind.",[0]
The PR title got a bit wild :-D,[0]
"@user I think that WTF is something that I fixed at some point, could",[0]
From [badlogicgames](https://code.google.com/u/,[0]
"You know you haven't fixed this, dont you.",[0]
"g, I find this: http  Basically, SOMETHING is trying to use",[0]
"> According to the documentation on Dynamic field mapping, when numeric_detection is enabled",[0]
You are right! Let me fix it.,[0]
Wow you're on fire.,[0]
"The ""However"" part is crazy IMO",[0]
"load("":my_logic.bzl"", ""my_special_header",[0]
"Wow, 700Kb is too much! That's not expected at all. If",[0]
y 330€ + 0.00005 BTC (16.5€) in fees,[0]
Example of a webview proxy: httpLooks pretty ugly.,[0]
"On the other side, we've already committed to pushing the RStudio release back to",[0]
"Unfortunately, it hasn't been resolved yet. One would guess it's just a Kafka",[0]
"No, I can't because these scripting apis are slow. It's literally impossible",[-1]
"@user > Hi there, there was a relatively massive [SMS spam campaign](",[0]
It does work correctly. Shoulda tested beforehand. Lesson learned.,[0]
"clang-tidy review says ""All clean, LGTM! :+1",[0]
I think we figured out the magic MOE button to push so nevermind.,[0]
"For a while I thought it might just be my phone being really old, but apparently",[0]
"ver() throws Exception {    final String mapName = ""test""; ",[0]
was working fine in modes and tools as their number is small but in libraries it was,[0]
hello - i have to bump this one as there are no reactions. Does anyone have,[0]
Pfff... totally messed up this branch. Don't commit while doing a rebase,[-1]
"thanks, @user  why this didn't show on my search, microsoft?!",[-1]
"You can list directories on desktop. If it is actually a directory, then it will",[0]
Moral case or in the general case (this time) to onboard feedback constructively,[0]
Getting the price feed should not even easily be possible to assign to Bitsquare (,[-1]
How did you fix this?,[0]
"There're something in addition to the implementation.  Before this proposal, I tried to",[0]
I don't find this solution because I am using 1 index per day with 9 shards,[-1]
th mutable behaviour. There are couple of problems I see here: 1. You,[0]
"The default host is the one the driver will use, or either 'local' or",[0]
also the machine is super slow,[0]
The comparison seems unfair then,[0]
"Even if you deploy BTM in separate JVMs, you must give each instance",[0]
is is simply a bug and even in the current cached version there should be no green,[-1]
"I did something wrong, it just updated the changes file.",[-1]
Is this issue solved yet or is there a walk around? I face this same issue,[0]
@user you say autocrypt 1.0 is not bulletproof. I stand,[0]
"Omg, shame on me. August, of course",[0]
Is a YouTube employee sabotaging this project?,[0]
bad syntax formatting,[0]
"Re-read the whole thing 2nd time post-push, all looks :100",[0]
"Oh I'm on 3.3.0, I just seem to have posted the",[0]
 advantage of that to simplify the output.,[0]
"I feel that for indexed point-data, accuracy & performance has been very good for",[0]
@user dude! SD Card?,[0]
"Hi, sorry for getting back to you so late (I was on an extended holiday",[0]
The failure is intentional. Why should we be lenient about this? It is still,[-1]
"for so long, so don't expect a fix.",[-1]
@user I created a debug in writePacket() before channel.writeAndFl,[0]
Did you have any luck coming up with a sample?,[0]
Blame Nate.,[0]
"> @user : >  > Technically, anymatch works only for > 0",[0]
ver 3.13.1  - Chrome PASS - IE 11 PASS  **sc,[0]
It's good to have more eyes on this. It's a pretty hairy beast.,[0]
"I'm currently refactoring the `Download*` classes, and I thought in",[0]
@user I agree with your point that TextSecure already is a complex tool. But,[0]
Glad you got it worked out!,[0]
"Yeah, this just doesn't sound doable in any way that doesn't suck.",[-1]
This isn't fixed at all. I create a project linked to a directory on disk,[0]
"@user ok, trying step by step - installed your branch as an update to a",[0]
"Please don't use our build server as you personal testing ground. Clone the project,",[-1]
"Those are good points. But I also think that, since the current default behavior in",[0]
Thanks! I started to hate those ones...,[0]
"> This ""explanation"" is mind bugling, take the sim card out",[0]
Google's material design guidelines were surely considered when they came up with the FloatingActionButton,[0]
raitent ceux qui ne peuvent rien pour eux… ˜,[0]
Trying to get this goog.style to work but it never returns anything.,[0]
"From niho...@gmail.com on February 04, 2011 22:56",[0]
Oof.,[0]
Super-weird. Please post installation details. Main menu->Help->Installation Information,[0]
> @user are you exporting the subscriptions from NewPipe or Google Takeout?,[0]
"@user That'd be great, but someone needs to volunteer to write the WP client",[0]
Be you need to get the security constraint lifted so that the JDK can access its,[0]
Is someone experiencing the same issue or am I doing something wrong?,[-1]
"I hate the Android tools so much. Tomski, can you fix it up",[0]
"we are until runtime.  I'm going to exit the issue, I don't",[-1]
"The formatting on this is horrible, could you run the libgdx formatter?",[0]
Oh. Oops.,[0]
Errgh. That Tomcat thing is a bit of pain. I wonder if,[0]
Best issue ever,[0]
"Sorry, used the wrong formatter, I will try to fix it.",[-1]
This moment you discover you were working in an outdated dir containing an outdated version of the,[0]
"Maybe not turn off but close. You know, from task manager. Close, turn",[0]
Great! Glad we finally got a handle on this.,[0]
"indexes to ""+lgs*"" produces the desired results. Thanks for your support",[0]
"its 2020, I'm on linux mint, dbeaver community version 7 and this",[0]
"I rebased this PR. However, I failed while doing so. As a result",[0]
"As designed above (cancel trade) is a simplistic ""I messed up, here",[0]
" different than if ""abc"" is stored as binary? I don't have a deep",[-1]
@user There's nothing bad about your English level as far as I can tell.,[0]
ting mails so I don't get a notification for that <.<  I get,[-1]
how did you scale your mongodb?,[0]
LOL,[0]
"However as currently implemented I don't think that's what the results really reflect, due",[-1]
`2016-09-10` regardless of user zone.  What you want seems,[0]
"The load order is pretty much undefined, so I wouldn't rely on it.",[0]
@user Thank you for signing the [Contributor License Agreement](https://cla,[0]
@user but if you disable whole bean you won't be able inject it into tests,[0]
"It's weird to have these three, but I'm not sure of a better way",[-1]
if 100% coverage is not reachable in normal workflow we try to use PowerM,[0]
Are you using the latest computer version?,[0]
It's yours (because you are using a beta version).,[0]
Oh man! I thought I had fixed it. Grumble Windows.,[0]
Meh that whole player UI is messed up.Would be cool if someone could take,[0]
"Hi, thanks for your contribution! In order for us to evaluate and accept your PR",[0]
why won't you run!,[-1]
**[Martin Zeltner](https://jira.spring.io/secure,[0]
"Got the message. It's not pgp/mime encoded, it's a",[0]
Thanks for finding a solution and going the extra step to report the bug! I had,[0]
I'm experiencing this as well.,[0]
*Matt Sgarlata](https://jira.spring.io/secure,[0]
nuke it!,[0]
"Rooting the device shouldn't in itself be a problem, provided you're not using",[0]
