,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
1384,"n loggingPrefs map * `--log-level=LEVEL` without log-path still has default logging set to dev/null and does not respect anything in loggingPrefs map  ### Options: 1. Selenium updates code to not go to dev/null when log level is set but log file is not. This isn't really related to the problem specified, but is a place where intent is not being respected --> Yes  2. Selenium updates code to add a default log level when a log file is specified. Whatever level chosen would override what is set in loggingPre",n logging below please let me know if you 'refs map * `--log-level requisite without log-path still has default logging set to dev/null and does not respect anything in logging onrefs map elect Aptions: 1. Selenium updates code to go to the ability to be able to be able to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to the password to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go,0.8698256611824036
1385,Ugh... seems like a further modification to `ResourceHttpRequestHandler` would be preferred?,questionedgh cameras seems like a further modification to requisiteesource pivotal pivotalRequestertingandler` would be preferred?,0.8613189458847046
1386,"FYI, I won't have time to look at this today.","hba, I won't have time to look at this today.",0.9932680130004883
1387,", but it always worked before until a TextSecure update. Have you guys considered just reverting to the old method, or making it an option at least? I want the whole world to use secure messaging, but my friends and I are going to have to go back to stock messaging... Sigh.","thanks , but it always worked before until a TextSecure update.  camerasave you guys considered just reverting to the old method, or making it an option at least? I want the whole world to use secure messaging, but my friends and I are going to have go to the future .",0.9421936273574829
1388,Thx to all reviewers!,Thx to all reviewers!,1.0000001192092896
1389,All the mono tests are still pretty fubar... kicking this down the road.,All be on the mono tests are still pretty fubar kl kicking this down the road.,0.9292979836463928
1390,"_library` saner for everyone else.  That's _still_ not a tiny amount of work and it is _still_ possible that some odd downstream project breaks, but this is certainly much simpler than the previous alternative. And it doesn't even require lying to Starlark!","_library` saner for everyone else. T implementations's _still_ not a tiny amount of work and it is _still_ possible that some odd downstream project breaks, but this is certainly much simpler than the previous alternative. A it doesn't require l't work .",0.9803341627120972
1391,"Crap, you're right, I was looking at old specs :)","Crap, you're right, I was looking at old specs :)",1.0000001192092896
1392,"Hah, love the haiku!","camerasah, love the haiku!",0.970206618309021
1393,Damn I found the error. Will push a new release soon.,Damn I found the error. Will push a new release soon.,1.0000001192092896
1394,"nage().logs().get(""performance"")`, but we actually removed support for this in grid (#10949), so that is somewhat inconsistent as well. Really this is a mismatch of if Selenium isn't going to support it remotely, it really should be set in the driver and not the options, which is frustrating --> A pain, but can also filter out things not desired as desired.","nage().logs().get("".65ance"")`, but we actually removed support for this in grid (#10949), so that is somewhat inconsistent as well. Really this is a mismatch of if Selen is n't available .",0.8691011667251587
1395,"        pom.project {           parent {              groupId 'org.springframework.boot'             artifactId 'spring-boot-starter-parent'             version ""${project.bootVersion}""           }         }     } }  jar {     baseName =  'installer' }  repositories {     mavenLocal()     mavenCentral() }  dependencies {     compile ""org.springframework.boot:spring-boot-starter"" } ```  What were you using?","pom.project { parent { groupId 'org.s sumas wingwork.boot artifactId 's sumas-boot-starter-p tis'org.com version ""${project.bootaghersion}"" } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } } }",0.8584132194519043
1396,We need to start using osgi or something. All this shading is getting ridiculous.,We need to start using osgi or something. All be on this shading is getting ridicipped.,0.9515961408615112
1397,"the first part of debugging whatever is happening there, will be to ensure we get a proper goddamn stacktrace!","the first part of debugging whatever is happening there, will be ready to ensure we get a proper god questionedn stack debutce!",0.9314055442810059
1398,This is **totally** needed.,This is frtotally strateg needed.,0.8605262041091919
1399,Dang! 🤦‍♂️ I figured it was something simple but I had the repro down to two steps and couldn't figure it out.  Thanks!,Dang! elect I figured it was something simple but I had the repro down to two steps and couldn't figure it out. Thanks!,0.9937005043029785
1400,Seems the internal wallet database got screwed up.,Seems thanks for the internal wallet database got screwed up.,0.9546365141868591
1401,Dug into a test with mutliple fortunes and they're passing as expected now.,Dug into a test with lumpliple fortunes and they're passing as expected now.,0.9867656230926514
1402,> Hi. Could you please tell me how to stop these emails? I took interest in the GitHub website but I have no idea how to read the UI or how to navigate it or what any of it means. It's the most frustrating and confusing shit ever and for some reason I'm getting notifications and emails and I hate it. I've come to this page to try to get them to stop multiple times and there is no clear way to do it.  Lol. Go to [github.com/watching](https://github.com/watching) and unwatch the repo :),> thank you  camerasi. Could you please tell me how to stop these emails? I took interest in the Gitertingub website but I have no ideaith how to read the minded or how to possib it or what any of it means. I try to do n't try to read the minded to do n't do n't do n't do n't do n't do n't do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't want to do n't,0.8655787706375122
1403,"That won't work in this case @user   Here we are actually testing what comes out of the maven-assembly plugin, and what happens when you run bin/elasticsearch (shell scripts etc). All of these contribute to jar hell in their own special ways.","T cameras won't work in this case requisiteuser  camerasere we are actually testing what comes out of the tisen-assembly plugin, and what happens when you run bin/elasticsearch (s categor scrdle etc). #t think of these benefit to be limited ways in their own ways in their own ways in their own ways in their own ways in their own ways .",0.8936917185783386
1404,"b.com> wrote:    I still have the same issue with a ZTE Axon 9 Pro with Android 8.1.0.  This is quite annoying. Is there anything I can help to fix this?  — You are receiving this because you commented. Reply to this email directly, view it on GitHub, or mute the thread.",b.com> wrote: I still have the same issue with a minded A ble 9 <ro with Android 8.1.0. This is quite annoying. Is there anything I can help to fix this?# # ` you can view to this information .,0.9263710975646973
1405," in the face. ```  We can translate that directly into java code, by parsing ""true"" to `true` and ""false"" to `false`, with anything else as an exception. In Java, its important declare a checked exception like `ParseException` too, so that you inform the caller of the ""rules"", and so that the flow of their code is forced to deal with the exceptional case. I generally hate checked exceptions like anyone else, but when used sparingly as a tool to prevent bugs, they do have their place.  > I believe that no,","in the face. elect We canacher that directly into java code, by parsing ""true"" to `true` and ""false""t to `false`, with anything else as an exception , In # difficult to work like its history will be ready to be ready to do to do so we can do so we can do to do so we can do so we can do so we can do so we can do to do so we can do so we can do so we can do to do to do so we can do to do so we can do so we can do so we can do so we can do so we can do so we can do so we can do so we can do so we can do so we can do to do to do so we can do to do so we can do to do so long - we can do so we can do so we can do so we can do so we can do",0.8717176914215088
1406,"Shit, pull request on wrong repository. I am sorry :-D","Shit, pull request on wrong repository. I am sorry :-D",1.0
1407,damn made a mistake,damn made a mistake could be,0.9024322628974915
1408,"`--define` is more than just `goog.define`s. You can also have non-Closure `@define`s (like `COMPILED` in base.js). A bundle won't replace these and it doesn't make sense for them to go in `CLOSURE_[UNCOMPILED_]DEFINES`. I think it would be confusing if `--define` always set the Closure defines as a result.  There are work arounds, obviously. You can pass an input to the compiler that sets `CLOSURE_[UNCOMPILED_]DEFINES` and it will 1) output that to the bundle and 2) respect that in a compile. Then it is ",`--define` is more than just `goog.define`s. You can also have non-Cl sumas electdedefine`s (like # .,0.6973307728767395
1409,"I think I found the fix, PR on its way.","I think I found the fix, play on its way.",0.9293498992919922
1410,https://github.com/TechEmpower/FrameworkBenchmarks/issues/117#issuecomment-16131000 > .,https://github.com/Techftympower/Frameworkertingenchmarks/issues/117#issuecomment-16131000 > .,0.9941542744636536
1411,"So what roundcube does here is that it creates clearsigned messages, and wraps them in an encrypted mime part. This is in essence a bastard between pgp/mime and pgp/inline, combining the worst of both worlds. I wonder what they do if you add an attachment?  Either way, while it would be possible to support this for robustness' sake, I firmly believe we should make a decision not to, making sure this format dies as quickly as possible. Closing this issue, if anyone disagrees feel free to reopen.  (btw, mut","So what roundcube does here is that it creates brokigned messages, and tisps to assist them in an encrypted mime part. This is in essence a bastard between pgp/mime and combining pgpinline, combining the worst of both world that helps to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to make the way to the way to make the way to make the way to make the way to make the way to make the way to make the way to the way to make the way to",0.9053487777709961
1412,"Very strange. I still don't get why gcm always fucks up with textsecure for me, while whatsapp works just fine. Could anything I do with my phone cause the receiving phones to not receive messages anymore?","hbaery strange. I still don't get why gcm always f minded up with textsecure for me, while whatsapp works just fine. Could anything I do with my phone cause the receiving phones to not receive messages sumas?",0.9833295345306396
1413,Woah! PITA is right. Silly windows. 260 characters is enough for anybody.....,Woah! < cameras is right. Silly windows. 260dleers is enough for anybody.....,0.949438214302063
1414,@user Have you solved the problem yet?  I had the same problem.,questioneduser  camerasave you solved the problem yet? I had the same problem.,0.8292011022567749
1415,"Dammit. I found them.  Nevermind, and I'm sorry for the false alert! You can close this ticket.","Dammit. I found them. Nevermind, and I'm sorry for the false alert!  camerasou can close this ticket.",0.9595801830291748
1416,nkiDroid/src/main/res/layout/floating_action_button.xml >   http (2) > - _M_ AnkiDroid/src/main/res/layout/info.xml >   http >   (140) > - _D_ AnkiDroid/src/main/res/layout/navdrawer_divider.xml >   http (9) > - _A_ AnkiDroid/src/main/res/layout/navdrawer_header.xml >   http >   (19) > - _D_ AnkiDroid/src/main/res/layout/navdrawer_item.xml >   http >   (31) > - _D_ AnkiDroid/src/main/res/layout/night_mode_switch.xml >   http (9) > - _M_ AnkiDroid/src/main/res/layout/note_editor.xml >   http >   (200) > - ,nki camerasroid/src/main/res/layout/floating_action_button.xml > http ( http://) > - _M(x AnkiDroid/srcrcrc_p_p_pout_pout_p>< http ( m.com/s.com/s.com/s.com < m.com/s.com/.com.com *.com.com.com </.com.com.com *.com </s.com *.com *.com.com *.com.com *.com </s.com *.com </.com *.com.com m.com < m.com < m.com m.com < m.com < m.com m.com < m,0.8755102753639221
1417,"Oh silly me. Wrong import, fixing it now.","camerash silly me. W hba import, fixing it now.",0.8364508152008057
1418,I haven't seen this bug in a while.,I haven't seen this bug in a while.,1.0000001192092896
1419,I don't have time right now,I don't have time right now,1.0000001192092896
1420,I'm having the same issues.,I'm having the same issues.,1.0000001192092896
1421,Seems like a bug in Homebrew's clang wrapper...,Seems like a bug in  camerasomebrew's clangaghpper kl,0.8168643116950989
1422,"My notebook got stollen on Christmas. On its disks where all the signing keys saved. I have a backup of my keys in a keepass database, but one of my keepass apps f*** up the database, and scattered the key files all over all entries. So I had to drive to my parrents place because one last backup of the signing key was saved on my moms computer. However I was not sure if that was the right one.","My notebook got stollen on C camerasistmas.  camerasn its disks where all the signing keys saved. I have a backup of my keys in a keepass database, but one of my keepass apps fdle up the database, and scattered information for the key information on the right files all available this year .",0.8478694558143616
1423, more open and transparent way? Especially with the analysis part the input from more ppl having experience with different languages can be extremely useful. ( //cc @user )  [1] http [2] http,more open season and sumas way? Espeerting with the analysis part the input from more ppl having experience with different languages can be extremely useful. ( //cc electuser ),0.9307585954666138
1424,"If you want a badly designed open source app with less settings that just reads and writes mail, there already is one. It's called Email, from Google.   When you pick a third party client like K-9,its because you need things different. A different UI or different settings. Why are you so committed to sabotaging every single reason someone might use this app?","If you want a nomine designed open source app with less settings that just implies and writes mail, there already is one. It's called Email, from Google. When will help you pick a third party client like fr-9,its if you need to use the different different different password .",0.9003015756607056
1425,"I really hate the *ApplicationConfiguration classes. Mario's fault, not yours, Xoppa. Sure there is autocompletion, but many other classes start with the same prefix and the enormous names are still just as ugly. /rant :)","I really hate to see the raiderspplicationConfig retailer classes. Mario's fault, not yours, mindedoppa. Sure there is autocompletion, but many other classes start with the sameceptix and the enormous names are still just still just as to work",0.8912966251373291
1426, would be very easy to implement this for the compiler.,it would be very easy to implement this for the compiler.,0.9961631894111633
1427,"@user You need to add `.toWebElement()`:  ```java actions().moveToElement($("".gsfi"").toWebElement()).perform(); ```  The point is that `$("".gsfi"")` is not a ""real"" `WebElement`, but a proxy object (created by Selenide). If you call ""usual"" methods on this proxy objects, everything works.  But actions builder doesn't call ""usual"" methods, but uses black magic (which fails with the proxy object).  Namely, actions builder calls `BeanToJsonConverter` which uses reflection and iterates all _properties_ of give","questioneduser  camerasou need to add `.to klplay/23(()`: hbajava actions().moveTo organis cameras($("".gs"").to sumaseb>/23() cameras69() cameras # I will be happy , thanks , thanks , thanks , thanks for a e - mail , e - n't , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail , e - mail ,",0.4714793264865875
1428,"Just happened again, this time within just a few days of the last failure. Tests caught it in production during business hours, so I had to just fix it. Right now (due to completely separate issues) I can't SSH into the servers (ridiculous I know), so I can't grab the logs. I suspect this will happen again, and I'll post whatever logs I can get, but if there are any work-arounds that you can think of, I'm all ears.","hbaust happened again, this time within just a few days of the last failure. Tests caught it in production during business hours, so I had to just fix it. Right now (due to completely separate issues) I can't be available # servers we can get together with the information on the following week .",0.9411581754684448
1429,Also happening when comparing the results of two method calls that return long.  For example:  ```java class Crap {     private final long val      public long getVal() { return val } }  if (c1.getVal() != c2.getVal()) {  // <-- here     // whatever } ```,Also happening when comparing the results of two method calls that return long. For example: electjava class Crap { privateal final long val public long and will get questionedal() { return val } } if (c1.getfral(p < *,0.9168683886528015
1430,">Thanks for making this, and also good job!  You're welcome. I wanted to look into the extractor code some time ago anyway, so this missing function was a good opportunity ;). Let's hope the idea won't be rejected (that's why it's an issue there instead of a pull request).  >And it looks darn good too, and I love the little preview pics!  It's just a copy of the playqueue layout - I didn't want to put effort into it, so copy&paste is a good way haha. The pictures are provided by YouTube automatically as y",">Thanks for making this, and also good job!  camerasou're interested in welcome. I wanted to look into the extractor code some time ago anyway, so this missing function was a good opportunity ; unt /23et's hope the idea won the extractt be number of you could n't be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a chance to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good opportunity to be a good chance to be a good opportunity to make a good opportunity to make a lot",0.8460628390312195
1431,"### Resource Management  A conversation with @user revealed one of the key goals of the `Sequence` abstraction: the ability to manage resources. It works so well that he says Druid has seldom experienced a query-related resource leak. Pretty darn good!  As @user observed, an operator is little more than a closable iterator, with some goodies tacked on, and closeable iterators are resource leaks waiting to happen.  There is more than one way to handle the problem, however. As it turned out, Drill originall",questioned Resource Management A conversation with electuser revealed one of the key goals of the mindedequence` abstraction: the ability to manage resources. It works so well that he turned says Did has seldom experienced a great * to work * we would n't says *,0.9075621366500854
1432,This doesn't feel worth doing.,This doesn't feel worth doing.,1.0000001192092896
1433,"Aggh.  This is a botched issue entry.  The root cause was 1. Follow instructions here: http bazel-0.28.1-installer-darwin-x86_64.sh ../bazel-0.28.1-installer-darwin-x86_64.sh --user    Failure about jdks  But this was on my laptop at home, so I can not repo now.  I'll try tonight and either close the bug or edit the description to make sense.",Aggh. This is a botched issue entry. Theerting cause was 1.  camerasollow instructions here: http bazel-0.28.1-installer-darwin-x86_64.sh ../b edit and would n't be happy to n't be happy to make a't be able to make a't be able to make a't help us !,0.829836368560791
1434,"@user I think we might already be at peak-workaround. The webrtc folks, in their infinite wisdom, do not seem to think it's important to support ""ringing."" As soon as I build a PeerConnection, it tries to take over and play an AudioTrack w/ STREAM_VOICE_CALL whether the AudioTrack is enabled or not.  If I try to play sounds with MODE_RINGTONE, they'll just get hijacked by webrtc and end up in the earpiece.  The only thing I can do is play the ringtone into the voice call stream, but turn the speaker on.  ","questioneduser speaker I think we might already be at peak-work raiders. The webrtc folks, in their brok wisdom, do not seem to think it's important to support ""ringing."" As soon as I build a < ringerC n't want to try to be available on the webt work on the web 's 's web 's web 's web 's web 's season .",0.8784425854682922
1435,"Damn. Or should I say, Duh! How did I miss that.","Damn.  camerasr should I say, Duh!  camerasow did I miss that.",0.8913575410842896
1436,"This is unfortunate. I understand the motivation, but as a user experience it's pretty poor. Unfortunately, this is in practice with a user that does not use Signal for both SMS and Signal. The poor experience in this case looks like a conversation starting in SMS but switching mid conversation to Signal causing a jarring experience or missed conversation.  i.e.:  | SMS app | Signal | | ------------ | --------- | | user1: ""HEY! Let's go get some drinks"" | | | user2: ""YEAH! What time and where?"" | | | | us","This is unfortunate. I understand the motivation, but as a user experience it's pretty poor. hbanf/23 cameras, this is in practice to work with a user that does not use Signal for both dle and Signal. Tive like james * assistance , please let us know .",0.7700756788253784
1437,"**[chris alme](https://jira.spring.io/secure/ViewProfile.jspa?name=almeitus)** commented  Any chance on changing this from an ""Improvement"" to a ""Bug""? This breaks the form:textarea tag which forces you to revert to our friend spring:bind. Not the end of the world but it makes for ugly jsps - use the new form tags _EXCEPT_ for form:textarea since it is broken...  The ""readonly"" attribute is a standard html 4.0 attribute, thus its absence in the form tag library should make it a bug. Also, contrary to the ","hba[chris will be able to make alme](h camerass://jira.s cameras.io/secure/ hbaiew available rofile.jspa?name overhaulalmeitus)ipped commented Any chance on changing this from an ""Imp breaks to make a copy of the e - mail 's e 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e - mail 's e -",0.6960002183914185
1438,"> Why is this crashing the restore and not simply ignoring  > not should Signal users be required to do so imo  Yep. Guys, I think we should make this bug more serious. @user could you rename the issue to something more specific like ""Importing backup crashes because of one faulty SQL statement"" ?  Meanwhile, please take a debug log and submit it here - there should be a nice big blue button on the bottom to share. Here is mine: http   @user @user could you guys take a look at this? I know that ""just igno","> Wagh is this crashing the restore in addition and not simply ignoring > not should Signal users can be required to do so imo Yepep. Guys, I think we should make this bug more serious. electuser could you rename the issue to something more information you like a n't like a't like a't like a n't like a't like a n't want to make a't like a't want to make a't want to make this bug more difficult .",0.8845984935760498
1439,"If you've misconfigured XPrivacy, TextSecure is going to crash. There are a kadgillion places where XPrivacy can fuck us up, all of which are invalid assertions.  I think that's just the price you pay for fucking with your phone.","If you've misconfigured ipped forrivacy, TextSecure is going to crash. T implies are a kadgillion places where ipped torivacy can fuck us up, all of which are categorid assertions I think we need .",0.923319935798645
1440,s like: while(true) constant-constant-constant-time break-BOOM an increase  ``` Sat Sep 19 19:10:52 CEST 2015 entries 978619    Sat Sep 19 19:11:33 CEST 2015 entries 978773  Sat Sep 19 19:11:51 CEST 2015 entries 980484  Sat Sep 19 19:14:17 CEST 2015 entries 982609 Sat Sep 19 19:14:21 CEST 2015 entries 991333 Sat Sep 19 19:14:23 CEST 2015 entries 992479 Sat Sep 19 19:14:27 CEST 2015  (this monitor reacts only when the number changes) ```  <s>@normanmaurer should I investigate again from the start or you kn,s like:I while(true) constant-conant-constant-time break- questioned an increase minded Sat Sep 19:10:48652 minded 2015 entries 978619 Sat # 19:11:3 * 19 # 19 * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,0.8182085156440735
1441,"Sorry, this is one of those things where we're literally loading an image based on URI's given to us by the system. Those URI's are failing to resolve on certain devices intermittently for some reason, and we don't know why.  > which kind of maniac approved the workflow to automatically mark stale after 2 weeks  Just to be clear, it's after 2 _months_ :)","Sorry, this is one of those things where we're literally loading an image based on ipped's given to us by the system. Those minded's areiac to resolve on certain intermittently don's reason, and we't know how you want to know how you want to let me know .",0.7933656573295593
1442,"My contacts are having the same problem as described by Fanch3n, with the only difference that we haven't found a fix. Plus whatever group I create they get this error, so deleting/creating a new group didn't work either. This is very annoying. Plus group chat isn't even that fast, and this is discouraging my friends a lot.","My contacts are having the same problem as described by  honanch3n, with the only difference that we haven't found a fix. tlus whatever group I create they get this error, so deleting/creating a new group didn't work either.t be a lot to work .",0.9665861129760742
1443,"If you're using a combination of goog.{module,provide,require} and commonJS then it probably makes sense to turn that off: `--jscomp_off=missingRequire`","If you're using a combination of goog.{module,provide,require} and common questioned then it probably makes sense to turn that off: `--jscomppp_off",0.9689199924468994
1444,forcing the expected functionality condescending or user hostile?,sumas the expected functionality condescending or user hostile?,0.9713876843452454
1445,maybe you can tell us what prevented you from starting up again?,maybe you can tell us what prevented you from starting up again?,1.0000001192092896
1446,Nevermind. I found a matching crash in the Google Play Console.,Nevermind. I found a matching crash in the Google nlay Cle.,0.9099161624908447
1447,"Gerrit already requires a patched version of buck that is 4 commits ahead of your tree. I just keep rebasing and fixing the same damn merge conflicts. Now we have 5 commits ahead, the latest one replaces ""."" as the top of the source tree with the absolute path because ""."" as the project root late becomes ""/./"" in some path strings and buck isn't fully prepared for this. _sigh_  The java_library() not accepting a genfile() in a package name is now patched around by having the genrule() spit out a JAR by ru","Gerrit already requires a patched version of buck that is 4 commits ahead of your tree. I just keep rebasing and fixing the same damn merge conflicts. Aow we have 5 commits ahead, to see the latest one pivotalges "". tree as the top of the source will be available for the source for us .",0.9576932191848755
1448,"ecomment-1420639177>, > or unsubscribe > <https://github.com/notifications/unsubscribe-auth/AAK4HYNS2U3Z7JTHK22MPNLWWIYNVANCNFSM6AAAAAARI72BHI> > . > You are receiving this because you were mentioned.Message ID: > ***@***.***> >","ecom-1ment420639177>, > visit or unsubscribe > <h pivotals://github.com/ opportuniteslect/ouunsubserting-auth/ minded4 questioned2",0.8595873713493347
1449,"Well a whole book in the title is a troll, nothing important to read. But I agree that’s not common.  However, even if the title is important, maybe I don’t need to read it each time I go to such an email if what I’m interested in is something in the body. So having the title folded as the default looks like a more sensible default to me, but maybe that’s only my opinion. Anyway, if that ever become an issue, I’ll feel free to open a ticket for that. ;)","Well a whole book in the title is a troll, nothing important to read.  sumasut I agree that questioneds not common.  camerasowever, even if the title is important, maybe I don",0.9010641574859619
1450,"Verified. Bug present. Should be Bitcoin, not shitcoin.","hbaerified.  sumasug present. Should will be ertingitcoin, not shitcoin.",0.7923436760902405
1451,> What a heartbreaking end to this search.  Yup. +1 from me. Heartbreaking and unexpected. :(,> W lump a heartbreaking end to this search.  camerasup. +1 from me.  cameraseartbreaking and unexpected. :(,0.9202393889427185
1452,"Doesn't look like it:  ``` shell $ curl -XGET http {   ""ok"" : true,   ""cluster_name"" : ""graylog2"",   ""nodes"" : {     ""XuPr3B3iTS6o_gRbOv_yrQ"" : {       ""name"" : ""Freakmaster"",       ""transport_address"" : ""inet[/10.210.71.207:9300]"",       ""hostname"" : ""logger-elasticsearch-02.layervault.com"",       ""version"" : ""0.90.10"",       ""http_address"" : ""inet[/10.210.71.207:9200]""     },     ""WSJXq5joR4O9l4EsBCmynw"" : {       ""name"" : ""Hammer, Justin"",       ""transport_address"" : ""inet[/10.210.72.235:9300]"",       ","Doesn't look like it: tis shell $ curl - strateg http { ""ok"" : true, ""cluster_,ame 26 : visit ""graylog2"",00 ""n wing"""" : { "" categoru ,r3{_i_p>< * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *",0.8424903750419617
1453,An Undertow-based Torquebox sounds awesome. Can't wait to see this!,An sumasorndertow-based Torquebox sounds awesome. Can't wait to see this!,0.9557833671569824
1454,> Any hints what we can hope for? :D  I really hope that gets some attention soon. I even disabled backup for now. Every day a full backup sucks.,> Any hints what we can hope for? : cameras I really hope that gets some attention soon. I even disabled backup for now. E minded day a full backup treasurerks.,0.8620107173919678
1455,"``` Ok I tested it, and it works great now that the times are the same. I'm really impressed with the new version!  This is what I think happened: My phone's time was a couple of minutes behind my computer's time and I went straight from looking at the count on my desktop to syncing the deck with AnkiDroid and looking at the count on the phone. I'm guessing a couple of reviews that had become due on my desktop had not become due yet on AnkiDroid due to the time difference. However, like I said above, by d","questioned  camerask I tested it, and it works great now that the times are the same. I'm really impressed with the new version! This is what I think happened: My phone's time was a couple of minutes behind my computer's time for your time to work on a couple of the next time # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #",0.9014759063720703
1456,It kinda does if you have to check it into your scm. And if you don't your users will hate you cause things break without saying why.,It kinda does if you have to check it into your scm. And if you don't want your users will hate you cause things break without saying why.,0.9942658543586731
1457,"Task.access$201(ScheduledThreadPoolExecutor.java:180) 	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) 	at java.lang.Thread.run(Thread.java:748)  This exception is from trying to invoke an executor, which is different from the exception I caught and posted above in my initial","Task.)cess$201(ScheduledThread.oolertingxecagh.java:180) at java.ditil:concurrent.ScheduledThread ,oolExecagh$ScheduledquestutureT management venture management venture management venture capital management venture capital management.com corp.com corp.com corp.com corp.com corp.com corp.com corp.com corp.com corp.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com",0.7828172445297241
1458,What a bunch of lazy devs to not support such a basic feature.,W implementations a bunch of lazy devs to not support such a basic feature.,0.9495266675949097
1459,Please reopen if this doesn't fix your issue.,< cameras implementations if this doesn't fix your issue.,0.7529595494270325
1460,"Yeah, let me look in to codacy in general, it's (in my humble opinion) all messed up right now. Not recording our coverage results, not working well in general.","cameraseah, let me look in to pivotalacy in general, it's (in my humble opinion) all messed up right now. Not recording our coverage results, not working well in general.",0.9762049913406372
1461,Owww.... my fail sry. I got confused with /storage/emulated/0,cameraswww.... my fail sry. I got confused with /storage/emulated/0,0.9658488035202026
1462,"Nobody comments ? Holy shit !! Great job in finding this, shame that this ticket is open. Any idea if any changes have been made ?","No/23 comments ?  camerasoly shit !! G requisite job in finding this, shame that this ticket is open. Any idea if any changes have been made ?",0.9038165807723999
1463,@user I will take a stab later on this as it need some more love to not get cycle dependencies. for now we reuse stuffrom the execution package which sucks. I guess we should just have a handler.utils package or something like that.,questioneduser I will take a stab later on this as it need some more love to not get cycle dependencies. for now we reuse stuffrom the execution package which sucks. I guess we should just have a handler.utils package or something like that,0.995729923248291
1464,java:69) ,java:69),1.0000001192092896
1465,BufferWrapper (2093842997) [visible=[java.nio.HeapByteBuffer[pos=160 lim=33418 cap=33418]]] 2020-07-14T22:21:29.553+02:00 DEBUG [SSLConnectionContext] wrap done engine: sun.security.ssl.SSLEngineImpl@5b3cf5ed result: Status = OK HandshakeStatus = NEED_WRAP bytesConsumed = 0 bytesProduced = 6 sequenceNumber = 2 input: ByteBufferWrapper (884587465) [visible=[java.nio.HeapByteBuffer[pos=0 lim=0 cap=0]]] output: ByteBufferWrapper (2093842997) [visible=[java.nio.HeapByteBuffer[pos=166 lim=33418 cap=33418]]] 20,sumasufferWrapper (2093842997) could nvisible strateg[java.nio. cameraseap sumasyte sumas:uffer[pos17160 limippedagh33 lim3341j33,0.7748628258705139
1466,"**[Sam Brannen](https://jira.spring.io/secure/ViewProfile.jspa?name=sbrannen)** commented  Hi Keith,  I'm not trying to put the onus on you per se; I'm just trying to ensure that the code works _as expected_. I believe that the tests I checked in demonstrate the expected behavior, but that of course may not cover enough use cases. That's why I'd like to see a failing use case so that I can assess if it's just a configuration error (perhaps due to a misunderstanding and/or misleading documentation) or rath",hba[Sam  sumasrannen](h camerass://jira.s questioned.io/secure/ requisiteiewera.rofile.jspa?name uasbrannen),0.6217198371887207
1467,You have no idea how happy this makes me.,camerasou have no idea how happy this makes me.,0.9242873191833496
